subject,tag,file,lineno,NOC,NOFF,NOO
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\arraypad.py,978,79,2,20
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\arraypad.py,1105,28,2,8
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\arraypad.py,1106,30,2,8
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\arraypad.py,1369,68,1,19
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\arrayterator.py,179,87,1,21
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\arrayterator.py,184,33,2,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\function_base.py,1739,36,2,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\function_base.py,1740,42,2,8
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\function_base.py,1827,73,1,13
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\function_base.py,3531,85,1,27
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,1701,106,1,12
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,1817,45,2,10
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,1848,88,2,18
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,1852,89,2,18
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,1861,65,2,15
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,1869,36,2,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,1876,60,1,12
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,1945,52,2,11
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\recfunctions.py,627,91,1,22
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\recfunctions.py,906,29,2,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\recfunctions.py,907,29,2,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\recfunctions.py,939,45,2,12
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\shape_base.py,676,119,2,20
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\shape_base.py,688,113,2,20
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\type_check.py,61,65,1,14
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\type_check.py,63,32,2,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\utils.py,783,32,2,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\utils.py,785,26,2,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\utils.py,805,60,2,13
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\utils.py,1039,67,1,18
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\_iotools.py,386,34,2,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\_version.py,71,38,2,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,171,38,2,13
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_index_tricks.py,187,46,2,13
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\linalg\lapack_lite\fortran.py,121,17,2,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\linalg\lapack_lite\make_lite.py,154,56,2,12
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\linalg\tests\test_linalg.py,902,72,1,17
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\linalg\tests\test_linalg.py,905,74,1,18
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\core.py,3639,53,2,14
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\core.py,5768,58,1,19
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\extras.py,693,59,2,14
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\extras.py,750,40,2,11
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\extras.py,1817,98,1,23
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\mrecords.py,333,87,3,23
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\mrecords.py,337,84,3,23
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\mrecords.py,674,83,2,19
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\mrecords.py,697,98,1,18
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\mrecords.py,718,74,1,14
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\mrecords.py,728,74,1,14
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_core.py,2825,74,1,20
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_core.py,2835,79,1,24
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_old_ma.py,644,77,2,17
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\matrixlib\defmatrix.py,299,26,2,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\random\tests\test_random.py,691,89,1,18
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\noseclasses.py,196,52,2,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\noseclasses.py,297,57,2,10
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\utils.py,1167,44,2,8
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\tests\test_scripts.py,47,44,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\compat.py,406,64,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\data.py,75,67,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\decorators.py,23,33,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\downloader.py,490,66,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\downloader.py,495,66,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\downloader.py,789,80,2,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\downloader.py,1571,94,2,21
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\downloader.py,1823,94,2,21
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\downloader.py,2015,40,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\downloader.py,2148,72,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\downloader.py,2216,72,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\featstruct.py,862,59,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\featstruct.py,1690,43,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\featstruct.py,1691,72,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\featstruct.py,1958,57,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\featstruct.py,2358,61,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\featstruct.py,2401,69,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,570,79,2,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,604,92,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,626,54,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,639,43,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,643,40,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,835,135,2,22
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,1132,94,1,21
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,1217,99,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\grammar.py,1311,42,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\help.py,46,51,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\internals.py,278,83,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\internals.py,690,35,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\probability.py,136,36,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\probability.py,1634,73,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\probability.py,1756,32,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\probability.py,1797,32,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\probability.py,2218,77,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\text.py,54,26,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\text.py,55,72,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\text.py,57,72,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\text.py,104,51,2,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\text.py,113,58,3,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\text.py,400,71,3,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\text.py,566,40,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,181,48,3,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,192,64,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,219,64,2,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,256,64,2,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,366,33,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,483,70,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,493,71,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,522,45,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,539,57,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,581,31,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,714,26,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,744,26,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,747,41,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,751,46,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,880,43,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,907,57,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,935,63,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tree.py,1289,75,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tree.py,1303,89,2,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tree.py,1308,90,3,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tree.py,1342,57,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tree.py,1371,34,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,164,61,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,170,74,1,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,190,82,2,22
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,215,64,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,249,61,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,254,69,3,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,256,69,3,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,284,78,3,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,295,39,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,385,88,2,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,442,96,2,29
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\util.py,256,33,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\util.py,268,46,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\util.py,623,29,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\wsd.py,42,40,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\wsd.py,48,71,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\bleu_score.py,65,81,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\bleu_score.py,194,70,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\gale_church.py,106,60,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\gale_church.py,107,60,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\gale_church.py,189,112,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\gale_church.py,217,135,3,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\gale_church.py,217,89,2,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\chartparser_app.py,169,33,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\chartparser_app.py,295,36,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\chartparser_app.py,1438,52,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\chunkparser_app.py,817,72,2,21
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\chunkparser_app.py,858,130,1,33
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\rdparser_app.py,718,108,1,23
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\rdparser_app.py,780,107,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordfreq_app.py,17,62,1,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordnet_app.py,138,70,2,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordnet_app.py,353,44,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordnet_app.py,619,108,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordnet_app.py,736,64,3,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\chunk\util.py,167,51,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\decisiontree.py,194,99,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\decisiontree.py,205,113,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\maxent.py,211,41,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\maxent.py,213,41,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\maxent.py,511,57,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\maxent.py,517,57,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\maxent.py,841,57,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\maxent.py,847,57,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\naivebayes.py,132,58,2,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\rte_classify.py,92,41,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\rte_classify.py,111,43,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\rte_classify.py,137,97,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\rte_classify.py,140,100,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\weka.py,125,46,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\weka.py,138,63,2,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\weka.py,142,82,2,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\classify\weka.py,147,45,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\cluster\gaac.py,146,59,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\cluster\kmeans.py,201,59,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\aligned.py,57,164,1,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\aligned.py,70,163,1,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\aligned.py,81,162,1,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\aligned.py,103,158,2,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\api.py,387,96,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\api.py,393,96,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\api.py,398,96,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\api.py,404,96,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\api.py,408,111,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\bnc.py,94,70,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\bnc.py,218,67,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\bracket_parse.py,61,72,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\bracket_parse.py,102,57,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chasen.py,30,112,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chasen.py,35,111,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chasen.py,40,111,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chasen.py,45,110,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chasen.py,50,110,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chasen.py,55,109,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chasen.py,125,101,2,28
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\childes.py,63,109,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\childes.py,88,109,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\childes.py,113,109,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\childes.py,138,109,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,66,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,76,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,86,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,96,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,106,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,116,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,128,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,140,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chunked.py,152,88,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\cmudict.py,62,105,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,185,111,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,310,30,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\dependency.py,44,122,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\dependency.py,48,121,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\dependency.py,52,121,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\dependency.py,56,120,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\dependency.py,60,120,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,256,62,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,836,72,3,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,968,51,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1188,71,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1199,112,2,23
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1230,96,3,23
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1339,68,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1350,114,2,23
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1395,58,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1465,55,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1482,35,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1500,75,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1554,58,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,2038,56,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,2046,92,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ieer.py,57,42,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ieer.py,73,106,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ieer.py,78,113,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ieer.py,85,85,2,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\indian.py,32,86,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\indian.py,41,106,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\indian.py,46,85,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\indian.py,55,105,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ipipan.py,112,115,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ipipan.py,118,115,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ipipan.py,129,104,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ipipan.py,135,104,1,12
