subject,tag,file,lineno,CLOC,experience-based,statistics-based,manual analysis
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,94,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,98,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,105,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,109,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,114,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,121,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,125,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,129,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,134,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,141,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,145,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,153,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,157,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,161,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,165,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,170,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,180,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,184,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,189,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,194,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,201,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,206,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,215,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,225,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,232,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,236,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,240,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,246,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,250,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,258,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\models.py,262,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,27,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,250,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,274,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,367,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,401,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,442,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,840,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\tests.py,844,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_inlines\test_templates.py,7,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\models.py,6,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\models.py,11,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\models.py,15,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\models.py,21,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\models.py,25,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\models.py,29,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\models.py,34,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,14,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,18,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,31,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,60,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,82,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,122,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,143,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,151,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,160,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_ordering\tests.py,172,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_registration\models.py,8,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_registration\models.py,12,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_registration\models.py,16,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_registration\models.py,17,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_registration\models.py,21,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_registration\tests.py,12,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_registration\tests.py,17,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,211,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,655,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1203,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1213,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1328,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1344,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1440,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1462,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1484,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1501,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1700,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1986,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,2008,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\app_raising_messages\models.py,8,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\app_raising_warning\models.py,8,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\app_with_import\models.py,7,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\complex_app\management\commands\duplicate.py,4,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\complex_app\models\bar.py,4,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\complex_app\models\bar.py,7,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\complex_app\models\foo.py,4,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\complex_app\models\foo.py,7,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\management\commands\app_command.py,4,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\management\commands\base_command.py,4,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\management\commands\custom_startproject.py,4,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\management\commands\label_command.py,4,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\management\commands\noargs_command.py,4,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\simple_app\management\commands\duplicate.py,4,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,6,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,31,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,40,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,44,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,48,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,52,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,56,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,60,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,64,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,67,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\models.py,71,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,110,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,257,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,276,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,331,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,342,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,73,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,134,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,140,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,166,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,170,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,174,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,178,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,183,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,209,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,214,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,219,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,226,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,266,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,270,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,277,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,284,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,288,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,304,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,309,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,317,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,322,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,326,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,330,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,335,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,340,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,344,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,348,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,352,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,356,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,360,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,365,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,369,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,376,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,386,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,453,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,456,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,465,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,469,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,474,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,479,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,483,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,487,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,492,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,497,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,510,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,522,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,534,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,547,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,548,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,552,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,560,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,567,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,577,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,591,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,595,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,601,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,606,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,611,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,624,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,629,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,642,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,646,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,663,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,681,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,687,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,693,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,704,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,708,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,736,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,742,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,755,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,760,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,766,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,771,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,776,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,781,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,790,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,795,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,800,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,805,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,809,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,814,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,819,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,824,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,831,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,839,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,843,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,847,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,851,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\customadmin.py,40,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\customadmin.py,47,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\custom_has_permission_admin.py,15,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\custom_has_permission_admin.py,22,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\forms.py,5,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\forms.py,7,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,19,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,59,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,70,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,88,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,93,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,102,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,111,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,115,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,120,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,131,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,141,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,142,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,146,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,156,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,166,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,198,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,207,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,243,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,255,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,269,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,274,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,279,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,288,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,292,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,296,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,300,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,303,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,307,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,312,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,320,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,329,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,339,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,343,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,349,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,355,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,360,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,364,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,369,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,373,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,377,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,381,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,386,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,392,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,398,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,404,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,408,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,413,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,418,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,425,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,433,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,439,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,445,6,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,460,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,461,1,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,465,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,473,4,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,481,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,508,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,517,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,527,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,537,5,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\models.py,546,5,0,0,0
