id,summary,status,owner,type,component,version
19391,Oracle test failure in 1.5.x and master,closed,nobody,Bug,"Database layer (models, ORM)",1.5-beta-1
19390,NameError in models throws ambiguous message when running syncdb,closed,nobody,Bug,"Database layer (models, ORM)",1.5-beta-1
19389,Wrong location of admin tests in documentation,closed,nobody,Bug,Documentation,master
19388,Datetime field can not show in firefox 12,closed,nobody,Bug,contrib.admin,1.4
19387,CookieStorage does not encode/decode SafeData properly,closed,claudep,Bug,contrib.messages,master
19386,Comment template not work,closed,nobody,Bug,Template system,
19384,Managers can no longer be used on abstract models,closed,nobody,Bug,"Database layer (models, ORM)",master
19382,Closing SMTP backend raises AttributeError when already closed,closed,nobody,Bug,Core (Mail),1.4
19381,Translations fail when using Latin American Spanish and Regular spanish in Chrome,closed,nobody,Bug,Internationalization,1.4
19380,exclude fails on F object referencing annotation,closed,ethlinn,Bug,"Database layer (models, ORM)",master
19379,utf-8 not supported in fieldsets,closed,nobody,Bug,contrib.admin,1.4
19378,HttpResponseRedirect fail on reverse_lazy with Python 3.2,closed,nobody,Bug,Generic views,master
19376,add tag 1.5b1 in github.com/django/django,closed,nobody,Bug,Uncategorized,master
19374,"Typo in documentation for ""Specifying which fields to save""",closed,nobody,Bug,Documentation,master
19371,django.forms.DateTimeField does not properly handle aware datetimes as inputs,closed,aaugustin,Bug,Forms,1.4
19370,date filter returns empty string for midnight,closed,nobody,Bug,Template system,1.4
19367,ContentFile fails to save with filesystem storage when initialized with unicode string,closed,nobody,Bug,File uploads/storage,master
19366,GEOSIndexError when comparing geometries,closed,claudep,Bug,GIS,master
19365,Create a `NonNegativeIntegerField` alias for `PositiveIntegerField`,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19364,Wrong exception raised at django/db/models/fields/related.py:343? (DoesNotExist instead of AttributeError),closed,,Bug,Documentation,1.4
19362,Recursion error when deleting model object through admin,closed,nobody,Bug,Python 2,1.5-alpha-1
19360,annotate the sum of related TimeField,closed,chrismedrela,Bug,"Database layer (models, ORM)",master
19359,Small error in the tutorial,closed,nobody,Bug,Documentation,1.4
19358,About Loading Initial SQL Data,closed,nobody,Bug,Documentation,1.4
19357,Unicode errors when Django is installed under a non-ASCII path,closed,aaugustin,Bug,Python 2,master
19355,LiveServerThread handles caught exceptions incorrectly,closed,nobody,Bug,Testing framework,master
19354,Unable to set PK for custom user model,closed,nobody,Bug,contrib.auth,1.5-alpha-1
19351,Two SQLite issues with bulk_insert,closed,akaariai,Bug,"Database layer (models, ORM)",1.4
19349,admin/auth/user throws TypeError on save with invalid email address,closed,nobody,Bug,contrib.auth,1.5-alpha-1
19345,ContentType.objects.get_for_model shouldn't create missing content types,closed,nobody,Bug,contrib.contenttypes,master
19343,TransactionTestCase + TEST_MIRROR + multi_db = deadlock,closed,aaugustin,Bug,Testing framework,master
19341,inspectdb BooleanField instead of NullBooleanField where Null=True,closed,nobody,Bug,Core (Management commands),1.5-alpha-1
19340,django.forms.Field is not thread-safe,closed,nobody,Bug,Forms,1.4
19339,Spatial Query in geodjango,closed,nobody,Bug,GIS,1.4
19337,Authentication backend iteration should not rely on TypeError for detection,closed,nobody,Bug,contrib.auth,master
19336,AttributeError when using GeoValuesListQuerySet as a subquery,closed,nobody,Bug,GIS,1.3
19335,Minor mistake in documentation,closed,nobody,Bug,Documentation,1.4
19333,Collect static copies a .py file,closed,nobody,Bug,contrib.admin,1.4
19332,Tutorial 4 - error,closed,nobody,Bug,Documentation,1.4
19330,change  model instance with unique_together  using modelform,closed,nobody,Bug,Forms,1.4
19327,Admin doesn't handle double login attempts,closed,KJ,Bug,contrib.admin,master
19324,invalid session keys cause unnecessary empty records in django_session table,new,nobody,Bug,contrib.sessions,1.4
19319,mod_wsgi docs need <Files wsgi.py> ...Require all granted</Files>,closed,nobody,Bug,Documentation,master
19318,Admin's SimpleListFilter option not being displayed as selected if the lookup's first element is not a string,closed,nobody,Bug,contrib.admin,1.4
19315,"Some ""pimping"" with document links in Admin FAQ",closed,nobody,Bug,Uncategorized,master
19313,Count Aggregation documentation,closed,nobody,Bug,Documentation,1.4
19310,Documentation metadata target fix for docs/howto/custom-file-storage.txt,closed,nobody,Bug,Documentation,master
19309,Admin site authentication problem,closed,nobody,Bug,Documentation,1.4
19303,ModelAdmin.formfield_overrides is ignored for fields with choices,new,LukaszBalcerzak,Bug,contrib.admin,master
19300,capfirst filter breaks translation context in template,closed,nobody,Bug,Template system,1.7
19299,Foreign keys using to_field and having legitimate empty string values fail with NULL errors,closed,nobody,Bug,"Database layer (models, ORM)",master
19298,MultiValueField should override __deepcopy__,closed,nobody,Bug,Forms,master
19296,LiveServerTestCase does not share connection to sqlite if using spatialite,closed,claudep,Bug,Testing framework,1.4
19292,syncdb ignores umask when creating a sqlite database,closed,nobody,Bug,Core (Management commands),1.4
19291,Sort out deprecation of ADMIN_MEDIA_PREFIX,closed,aaugustin,Bug,Documentation,master
19289,"In https://docs.djangoproject.com/en/dev/intro/tutorial02/, a sentence refers to ""code from above"" that doesn't exist above that sentence.",closed,nobody,Bug,Documentation,master
19288,incorrect default verbose_name_plural in 1.5,closed,nobody,Bug,"Database layer (models, ORM)",1.5-alpha-1
19287,"Change from ""e-mail"" to ""email"" not reflected in translation files for contrib.auth",closed,nobody,Bug,contrib.auth,1.5-alpha-1
19283,Django CBV examples have broken import.,closed,pydanny,Bug,Documentation,master
19275,small bug in tutorial code,closed,nobody,Bug,Documentation,1.4
19273,PostgreSQL 9.0 cache db backend doesn't work on py3,closed,nobody,Bug,Core (Cache system),1.5-alpha-1
19272,"gettext_lazy returns ""unexpected type""",closed,nobody,Bug,Translations,master
19271,"Form validation throws AttributeError has ""Base Model has no attribute _default_manager""",closed,nobody,Bug,Forms,1.4
19267,Table of Contents missing and links broken in PDF on readthedocs,closed,nobody,Bug,Documentation,
19263,DatabaseError on using empty Page .object_list in __in clause in a query,assigned,biern,Bug,"Database layer (models, ORM)",1.4
19262,SimpleTemplateResponse not calling super which causes cookies to not pickle correctly,closed,nobody,Bug,HTTP handling,1.4
19258,ModelAdmin customized queryset with extra option,assigned,arank,Bug,contrib.admin,1.4
19257,KeyError swallowed while loading command classes,closed,nobody,Bug,Core (Management commands),1.4
19255,Cannot validate generic foreignkey in new instance,new,nobody,Bug,contrib.contenttypes,1.4
19254,clear_expired for Sessions With File Backend Throws Exception,closed,nobody,Bug,contrib.sessions,1.5-alpha-1
19252,Install from wheel package,closed,nobody,Bug,Packaging,master
19245,Form Wizard does not support all steps being conditionally skipped at the same time,closed,nobody,Bug,Forms,1.4
19240,ListView pagination error does not expose specific InvalidPage exception message in 404.,closed,seawolf,Bug,Generic views,master
19238,manage.py does not use python3,closed,nobody,Bug,Python 3,1.5-alpha-1
19237,The use of > in single or double quoted attributes in strip_tags,closed,khoomeister,Bug,Utilities,master
19236,M2M fields should type-check rather than just trying for a split() method,closed,melinath,Bug,"Database layer (models, ORM)",1.5-alpha-1
19233,User model replacement example is missing clean(),closed,nobody,Bug,Documentation,master
19228,changing primary key contents on ModelForm with sqlite results in noop,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19226,Admin readonly fields ignore newlines,closed,Melevir,Bug,contrib.admin,1.4
19224,Documentation version switcher obscures footer,closed,graup,Bug,*.djangoproject.com,1.5
19221,Check that cache keys are string,new,nobody,Bug,Core (Cache system),master
19220,"Django admin form fields for a models.DecimalField with value 0 or 0.0 show ""0E-8""",closed,antofik,Bug,contrib.admin,1.4
19219,Admin Templatetag log.py - context[self.user] is not an object,closed,nobody,Bug,contrib.admin,1.4
19218,Can't use get_user_model() when connect to signal sender,closed,nobody,Bug,contrib.auth,1.5-alpha-1
19215,ImageField's “Currently” and “Clear” Sometimes Don't Appear,new,mcardillo55@…,Bug,Forms,1.4
19213,Unicode problem loading 500 template using Python 3.3,closed,nobody,Bug,Python 3,1.5-alpha-1
19210,django.utils.timesince() does not account for leap years,new,,Bug,Utilities,master
19209,"DateFormat implements ""I"", but documentation says it does not",closed,nobody,Bug,Documentation,1.4
19208,Daemon mode and mod_wsgi configuration.,closed,aaugustin,Bug,Documentation,1.4
19204,Python2-style exception syntax is still used in django.utils.unittest (and should be updated),closed,aaugustin,Bug,Python 3,1.5-alpha-1
19202,Django ugettext strings not taken into account for translation,closed,nobody,Bug,Internationalization,1.4
19200,cached_db backend doesn't honor expiry time,closed,nobody,Bug,contrib.sessions,master
19198,Oracle specific failures,closed,nobody,Bug,"Database layer (models, ORM)",1.5-alpha-1
19197,BaseDatabaseOperations: convert_values raise error on None data type conversions,closed,maxirobaina@…,Bug,"Database layer (models, ORM)",1.4
19195,Using distinct([*fields]) filter on a foreign key produces an ordering error when the foreign key has a Meta ordering field.,closed,nobody,Bug,"Database layer (models, ORM)",1.7-beta-2
19194,dumpdata cannot support utf-8 encoding in mysql5.5,closed,nobody,Bug,Core (Management commands),1.4
19192,DjangoTestSuiteRunner cannot run with dummy database backend,closed,Architekt,Bug,Testing framework,1.4
19191,Typo in CustomUser docs.,closed,nobody,Bug,Documentation,1.4
19187,qs.values().delete() doesn't work consistently,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19186,fail send utf-8 email,closed,nobody,Bug,Core (Mail),master
19182,"ModelAdmin filtering when list_filter = (('fieldname', ClassName),) throws SuspiciousOperation exception",closed,nobody,Bug,contrib.admin,1.4
19179,NamedUrlSessionWizard and NamedUrlCookieWizard undocumented,closed,nobody,Bug,Documentation,1.4
19178,create_permissions method fails if the model has a single new permission,closed,nobody,Bug,contrib.auth,1.4
19176,MySQL backend: typo on adapt_datetime_with_timezone_support warning message,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19175,contrib/admin giving duplicate option in select box for unique declared m2m relationship,closed,nobody,Bug,contrib.admin,1.4
19174,Some capitalization errors in django.conf.locale.LANG_INFO,closed,nobody,Bug,Internationalization,1.4
19172,test_poisoned_http_host* tests failing when having ADMINS settings populated,closed,claudep,Bug,contrib.auth,1.4
19171,unnecessary SRID lookup makes coordinate transform from custom SRS to standard SRS fail,closed,nobody,Bug,GIS,1.4
19168,GeoIP does not work properly under os X,closed,nobody,Bug,GIS,1.4
19164,"Argumented added on the LazySettings.setup method, breaks diffsettings command",closed,nobody,Bug,Uncategorized,1.4
19163,#bug about comment in views,closed,nobody,Bug,Generic views,1.4
19161,Missing clean_password in custom user documentation,closed,nobody,Bug,Documentation,master
19159,loaddata reports DeserializationError instead of MemoryError,new,nobody,Bug,Core (Serialization),1.4
19158,FileField's error message about too long filename should use plural translation function,closed,nobody,Bug,File uploads/storage,master
19157,"String is marked for translation in one file, but not in other.",closed,claudep,Bug,contrib.admindocs,master
19156,Test can not be run individually for apps that have tests.suite() defined,closed,nobody,Bug,Testing framework,1.4
19155,New session backend instance does not respect a session_key parameter.,closed,nobody,Bug,contrib.sessions,1.4
19151,EmptyQuerySet is missing overrides for values() and values_list() methods.,closed,Architekt,Bug,"Database layer (models, ORM)",master
19149,Generic Relation not cascading with Multi table inheritance.,assigned,nicolas,Bug,"Database layer (models, ORM)",master
19148,regressiontests.test_utils.tests.HTMLEqualTests.test_parse_html_in_script() fails with Python 2.6.8,closed,nobody,Bug,Core (Other),1.4
19147,session.session_key is None for signed_cookies sessions on first request,closed,nobody,Bug,contrib.sessions,1.4
19146,sqlite3 supports enable_load_extension() after 2.7,closed,nobody,Bug,Documentation,1.4
19145,valid formset with invalid deleted form raises AttributeError when trying to access cleaned_data,closed,nobody,Bug,Forms,1.4
19144,"""auth_user.password may not be NULL"" IntegrityError when saving users in the admin",closed,nobody,Bug,contrib.auth,master
19143,Appendix D: Settings,closed,nobody,Bug,Uncategorized,1.4
19142,accept_language_re rejects languages which include numeric UN region codes,closed,Architekt,Bug,Internationalization,1.4
19139,OpenLayersWidget's 'Delete all Features' control doesn't respect GeoModelAdmin's modifiable attribute,closed,claudep,Bug,GIS,master
19138,Failed to pull initial data while Creating ModelForm instance with a prefix,closed,nobody,Bug,Forms,1.4
19137,runserver child started via autoreload won't always exit cleanly,closed,nobody,Bug,Core (Management commands),1.4
19136,String literals in i18n JavaScript code is unescaped breaking,closed,jezdez,Bug,Internationalization,1.4
19133,Possible regression in admin user editor,closed,nobody,Bug,contrib.auth,master
19131,Error in viewing choices,closed,nobody,Bug,Documentation,1.4
19128,Typo on Jython page,closed,nobody,Bug,Documentation,master
19124,request.POST contains the raw_post_body as its first key,closed,nobody,Bug,HTTP handling,1.4
19123,djangobook.com chapter links dead,closed,nobody,Bug,Documentation,1.4
19119,Typo in a documentation example,closed,nobody,Bug,Documentation,1.4
19117,Database and memcached connections break after fork.,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19114,admin LogEntry __unicode__() returns a proxy in some cases,closed,EmilStenstrom,Bug,contrib.admin,1.4
19107,Can't send unicode e-mail,closed,nobody,Bug,Core (Mail),1.6
19102,"Deletion using subqueries doesn't work for aggregates, extra or select_related",closed,akaariai,Bug,"Database layer (models, ORM)",master
19101,Non ascii chars in form cause Internal Server Error,closed,aaugustin,Bug,Forms,master
19100,@cache_page argument parsing is misleading,closed,nobody,Bug,Core (Cache system),1.4
19099,Broken link email sent on redirect by i18n_patterns,closed,aaugustin,Bug,Core (Other),master
19098,UnicodeDecodeError when including URLs in Windows with non-ASCII paths,closed,nobody,Bug,Core (URLs),1.4
19095,Dubious code in multiple_database tests,closed,nobody,Bug,"Database layer (models, ORM)",master
19094,FakePayload should accept unicode,closed,nobody,Bug,Testing framework,master
19093,threading._Event doesn't exist in python 3.3,closed,nobody,Bug,Python 3,master
19092,formats.py for Lithuanian language,closed,nobody,Bug,Translations,1.4
19090,Change to PostgreSQL notes for Django 1.4,closed,Melevir,Bug,Documentation,1.4
19089,Incorrect reverse one-to-one lookup on unsaved objects,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19088,Blocktrans tag goes to infinite recursion if python dict string format is used,closed,lrekucki,Bug,Translations,1.4
19087,Annotate() followed by exclude() raises an exception,closed,akaariai,Bug,"Database layer (models, ORM)",master
19086,Content types and permissions are created for swapped models,closed,russellm,Bug,contrib.auth,master
19085,manage.py does not find custom commands if only .pyc file exists,closed,nobody,Bug,Core (Management commands),master
19083,postgresql_psycopg2 backend - rename get_version to get_pg_version,closed,nobody,Bug,"Database layer (models, ORM)",master
19081,Non-ASCII query string aren't decoded properly,closed,aaugustin,Bug,HTTP handling,master
19076,"TemplateView does not support setting mime type, like views.generic.simple.direct_to_template did",closed,nobody,Bug,Generic views,master
19075,Query parameters are not decoded properly,closed,aaugustin,Bug,HTTP handling,master
19073,strange behaviour of select_related,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19072,GeoDjango/GeoIP docs have outdated info,closed,nobody,Bug,GIS,1.4
19070,urlize template filter raises exception in some cases,closed,erikr,Bug,Template system,master
19068,comments in a multiple database context,closed,nobody,Bug,contrib.comments,
19067,createsuperuser fails when custom user model has no username,closed,clelland,Bug,Documentation,master
19064,select_related doesn't work for reverse one-to-one with inheritance,closed,nobody,Bug,"Database layer (models, ORM)",master
19063,gml(version=3) does not work for PostGIS,closed,nobody,Bug,GIS,master
19062,reST Markup not supported for docstrings on the model detail.,closed,nobody,Bug,contrib.admindocs,1.4
19060,has_perm() raises exception when used with custom user inheriting AbstractUser,closed,nobody,Bug,contrib.auth,master
19058,Inserting NULL value in Oracle spatial backend causes crash.,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19057,mod_wsgi authentication handlers fail with custom user model,closed,nobody,Bug,contrib.auth,master
19056,Admin password change page relies on user.username,closed,nobody,Bug,contrib.admin,master
19053,USE_THOUSAND_SEPARATOR causes error on inline admin,closed,nobody,Bug,contrib.admin,1.4
19052,HTTP POST Dictionary should not be populated unconditionally,closed,nobody,Bug,HTTP handling,1.4
19051,Error in testing/live-test-server example,closed,nobody,Bug,Documentation,1.4
19050,auth.ModWsgiHandlerTestCase fails when User model is swapped,closed,nobody,Bug,contrib.auth,master
19049,Subclassing AbstractUser doesn't work,closed,nobody,Bug,contrib.auth,master
19048,[Management commands] Unknown commands on python packages application,closed,nobody,Bug,Core (Management commands),1.4
19047,FilteredSelectMultiple gets cleared when using back button,closed,nobody,Bug,contrib.admin,1.4
19046,staticfiles not finding the files on Windows,closed,nobody,Bug,contrib.staticfiles,1.4
19042,mod_wsgi docs for virtualenv uses WSGIPythonPath incorrectly,closed,nobody,Bug,Documentation,master
19041,createsuperuser doesn't accept default username,closed,nobody,Bug,contrib.auth,master
19040,models.Manager on class-level of models.Model does not work,assigned,jelenak,Bug,"Database layer (models, ORM)",master
19039,Python 3.3 fails unit test for duplicate bad cookies,closed,nobody,Bug,HTTP handling,master
19036,Big base64-encoded files uploading,closed,nobody,Bug,File uploads/storage,master
19034,"Plural to MinLength, MaxLengt validation messages",closed,claudep,Bug,Internationalization,1.4
19030,primary key in model is not primary key in database,closed,nobody,Bug,"Database layer (models, ORM)",1.3
19025,"FormWizard.get_context_data() doesn't include ""form"" in context",closed,tomchristie,Bug,contrib.formtools,master
19023,Bug tracker spam filter is broken.,closed,aaugustin,Bug,*.djangoproject.com,
19018,m2m relationships with a through field don't respect types.,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19017,"If command is called from code, it does not change locale to previous state",closed,nobody,Bug,Core (Management commands),1.4
19016,Test fixes for different locale,closed,nobody,Bug,contrib.admindocs,1.4
19015,Slovenian L10N - date field validation does not work for hidden fields,closed,nobody,Bug,Internationalization,1.4
19011,Annotating multiple Sum() objects gives wrong answer,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19008,Typo at https://docs.djangoproject.com/en/1.2/ref/signals/#django.db.models.signals.pre_init,closed,nobody,Bug,Documentation,1.4
19006,Content-Disposition example does not work in certain browsers if the filename has a space,closed,nobody,Bug,Documentation,1.4
19001,only+annotate+selected_related is broken,closed,nobody,Bug,"Database layer (models, ORM)",1.4
19000,"""Share this traceback"" feature leads to a site which rejects pastes",closed,dloewenherz,Bug,Core (Other),1.4
18998,Removing an authentication backend that's cached in a user's session causes exception,closed,jorgebastida,Bug,contrib.auth,1.4
18990,'manage.py loaddata' does not report if the loading file does not exist,closed,senko,Bug,Core (Management commands),1.4
18988,initialization of hidden_initial_fields after a form was bound,closed,nobody,Bug,Forms,1.2
18985,DeprecationWarning no longer loud by default in Python 2.7+,closed,nobody,Bug,Core (Other),1.5
18984,TransactionTestCase._fixture_teardown locks under mysql,closed,aaugustin,Bug,Testing framework,master
18983,django.contrib.staticfiles.finders.find can return [None] if a file is not found with a custom finder,closed,nobody,Bug,contrib.staticfiles,master
18982,DateField.clean raises TypeError when passed NUL bytes. Should be ValidationError.,closed,aaugustin,Bug,Forms,1.4
18980,master .assertContains after d1452f60 should still coerce objects to text.,closed,nobody,Bug,Testing framework,1.4
18979,"PermWrapper + template ""if in"" interaction",closed,akaariai,Bug,Template system,1.4
18977,bad removal of comments in custom_sql_for_model,closed,nobody,Bug,Uncategorized,1.4
18976,problem with datepicker django widget,closed,nobody,Bug,Forms,1.4
18973,Tests fail with login signal receiver which posts messages,closed,nobody,Bug,Testing framework,1.4
18972,Refactor bundled WSGI server's chuking logic,closed,woodm,Bug,HTTP handling,master
18970,Document that Django doesn't work with MySQL under Python 3,closed,nobody,Bug,Python 3,master
18969,"ORM filtering with ""year"" lookup for dates",closed,nobody,Bug,"Database layer (models, ORM)",master
18968,Spatialite GML test failure,closed,bkg,Bug,GIS,master
18967,"django.core.mail.EmailMessage._create_mime_attachment incorrectly encodes message/rfc822 attachments in base64, breaks in Evolution and Thunderbird",closed,nobody,Bug,Core (Mail),master
18964,defaultfilters test passes unexpectedly under Python 3,closed,aaugustin,Bug,Uncategorized,master
18961,django 1.5 and os x snow leopard default python,closed,nobody,Bug,Uncategorized,master
18951,Datetime microseconds cutoff first zero in Django templates,closed,aaugustin,Bug,Template system,1.4
18948,setting DEBUG to False change behavior of i18n,closed,nobody,Bug,Translations,1.4
18947,Uploaded files have exec bit set by default,closed,nobody,Bug,File uploads/storage,master
18943,Live preview on Trac's ticket creation page fails,closed,,Bug,*.djangoproject.com,master
18941,django.db.backends.oracle reported ORA-01882: timezone region not found,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18938,db connection,closed,nobody,Bug,Uncategorized,1.4
18930,Website docs builder should clean to get rid of old docs,closed,nobody,Bug,*.djangoproject.com,1.4
18929,CachedFilesMixin is not compatible with S3BotoStorage,new,nobody,Bug,contrib.staticfiles,1.4
18927,bulk_create tests expect explicit query count even for database that doens't support bulk insert,closed,nobody,Bug,Testing framework,master
18926,Django test suite doesn't pass on Windows when checked out of git,closed,nobody,Bug,Uncategorized,1.4
18925,Exception information should be localized and passed to got_request_exception signal handlers,closed,nobody,Bug,HTTP handling,1.4
18924,test.Client.logout doesn't send user_logged_out signal,closed,fhahn,Bug,Testing framework,master
18923,user admin sensitive_post_parameters needs method_decorator,closed,nobody,Bug,contrib.auth,master
18922,Proliferation of dev docs on search engines confuses newbies,closed,dloewenherz,Bug,*.djangoproject.com,1.4
18921,Mac Project Folders,closed,nobody,Bug,Core (Management commands),1.4
18920,Regresssiontests.template tests fail on windows due to expected '\n',closed,nobody,Bug,Testing framework,master
18919,GEOSGeometry transform method is dropping Z attribute on 3D geometries,closed,nobody,Bug,GIS,master
18916,Django incorrectly restricts HTTP header values to ASCII,closed,aaugustin,Bug,HTTP handling,master
18912,ModelForm doesn't handle unique checks for parent models.,closed,nobody,Bug,Forms,
18910,Russian phone numbers may be validated improperly,closed,nobody,Bug,contrib.localflavor,1.4
18909,QueryString with non-ascii characters under Windows (Python 2.7) may be decoded inproperly,closed,nobody,Bug,Core (URLs),1.4
18907,Documentation regarding population of backrefs is incorrect,closed,Tim Graham <timograham@…>,Bug,Documentation,1.4
18906,BaseModelFormSet.validate_unique should ignore forms marked for deletion,closed,nobody,Bug,Forms,1.4
18905,New location of DjangoPeople.net,closed,nobody,Bug,Documentation,1.4
18904,Django documentations faulty link,closed,nobody,Bug,Documentation,1.4
18902,`force_bytes` doesn't return bytes when it's passed an exception,closed,nobody,Bug,Python 3,master
18901,"In section on Widgets, nothing is said about how widgets are rendered",closed,nobody,Bug,Documentation,1.4
18898,has_changed fails to compare model instance with primary key,closed,nobody,Bug,Forms,1.4
18892,NoReverseMatch Error in templates,closed,nobody,Bug,Documentation,1.4
18883,self is missing,closed,nobody,Bug,Documentation,1.4
18882,ValueError when running a test inside a thread,closed,nobody,Bug,Testing framework,1.3
18881,"tag ""trans"" not working with ""context""",closed,julien,Bug,Template system,1.4
18880,[Documentation error] Raising error 404 section is wrong,closed,nobody,Bug,Documentation,1.3
18879,FilteredSelectMultiple loses data,new,nobody,Bug,contrib.admin,1.4
18878,syncdb for secondary non-default database generates error due to django_content_type,closed,nobody,Bug,Core (Management commands),1.4
18873,Broken link to ISO 3166 country codes,closed,nobody,Bug,Documentation,1.4
18871,admin.Site not exists,closed,nobody,Bug,Documentation,1.4
18870,QuerySet.count() generates invalid sql when used with select_related() and extra(),closed,B001,Bug,"Database layer (models, ORM)",1.4
18866,model Meta verbose_name too long error message not obvious,closed,toyg,Bug,contrib.auth,1.4
18865,Django connection getting lost  in Interner Explorer,closed,nobody,Bug,Uncategorized,1.4
18864,Django models __eq__ and __hash__ treat all unsaved model instances as identical,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18863,CACHE_MIDDLEWARE_ANONYMOUS_ONLY and per-site cache conflict with lazy loading,closed,nobody,Bug,Documentation,1.4
18861,The test email backend (locmem) should perform more validation of messages,closed,nobody,Bug,Core (Mail),master
18860,GET-parameters in `path` argument of `django.test.client.Client.get`,closed,nobody,Bug,Testing framework,1.4
18857,collectstatic does not take into account modified dependencies,closed,nobody,Bug,contrib.staticfiles,master
18856,avoid set_language redirect to different host,closed,nobody,Bug,Uncategorized,master
18853,get_template_names() does not consider the queryset-only case,closed,apollo13,Bug,Generic views,master
18852,Backwards-incompatible change in django.core.signing,closed,nobody,Bug,Core (Other),master
18850,"After doing some recursive import, the gobal value of `X` that defined with value `1` is automatically set to `None`, if class derived from `models.Model`",closed,nobody,Bug,"Database layer (models, ORM)",1.4
18845,Runtime error in setting.py causes silent exception and empty apps list,closed,nobody,Bug,Core (Management commands),1.4
18843,manage.py inspectdb raises TypeError for columns containing '%',closed,nobody,Bug,Core (Management commands),1.4
18842,"Calling ""manage.py reset <appname>"" causes infinite loop",closed,nobody,Bug,Core (Management commands),1.4
18841,"djnago admin date fileds messed up when using DATE_INPUT_FORMATS = ('%j. %n. %Y', '%j. %n. %y')",closed,nobody,Bug,contrib.admin,1.4
18839,Field.__init__() should call super() at end.,closed,mpessas,Bug,Forms,1.4
18833,Model returns incorrect values from Postgres DB View,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18832,The example for excluding field from forms uses the wrong field.,closed,nickmartini,Bug,Documentation,1.4
18831,Test failures with PostGIS,closed,nobody,Bug,GIS,master
18829,ModelChoiceIterator doesn't adjust its length to account for an empty item.,closed,vanschelven,Bug,Forms,1.4
18828,Tutorial Code/Syntax Error,closed,nobody,Bug,Documentation,1.4
18827,Exclude __pycache__ from module detection,closed,nobody,Bug,Python 3,master
18824,Allow deletion of a setting from overridden settings,closed,nobody,Bug,Testing framework,master
18823,Clear with a M2M field with a through model,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18813,TEST_MIRROR functionality broken for sqlite,closed,nobody,Bug,Testing framework,1.4
18809,MultipleObjectTemplateResponseMixin should handle a generic EmptyQuerySet,closed,nobody,Bug,Generic views,1.4
18805,Superuser not created (python 3.2.3 and DJango 1.5),closed,nobody,Bug,Python 3,master
18803,Django FormWizard.as_view condition_dict callable called multiple times?,closed,nobody,Bug,contrib.formtools,1.4
18802,This ticket only created to try and duplicate the bug,closed,nobody,Bug,*.djangoproject.com,
18801,This ticket only created to try and duplicate the bug,closed,nobody,Bug,*.djangoproject.com,
18800,Template cannot format integers bigger than maximum float,closed,nobody,Bug,Template system,1.4
18797,HttpResponse status_code does not appear to be thread safe,closed,nobody,Bug,HTTP handling,1.4
18795,Failing GeoDjango tests,closed,nobody,Bug,GIS,1.4
18794,"When timezone support is enabled, permalinks for DateDetailView are impossible.",closed,aaugustin,Bug,Generic views,master
18790,Non-ascii characters in password for database settings don't work,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18789,Too many method arguments equals poor readability for small resolutions.,closed,nobody,Bug,Documentation,1.4
18788,Unable to create ticket when not logged in,closed,nobody,Bug,*.djangoproject.com,1.4
18785,Extra-Join Regression from ticket #15316,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18784,cannot import name sanitize_address,closed,nobody,Bug,Core (Mail),1.4
18782,"database ""view"" treated as ""table"" on flush (mysql)",closed,nobody,Bug,"Database layer (models, ORM)",master
18779,URLValidator can't validate url with ipv6.,closed,nobody,Bug,Core (Other),master
18778,ForeignKey to a model with a CharField primary key produces unexpected results for an empty-string PK value,closed,nobody,Bug,"Database layer (models, ORM)",master
18777,Visualization of date fields as_hidden aren't localized,closed,ethlinn,Bug,Forms,1.4
18776,urlparse do not support reverse_lazy as url arg,closed,nobody,Bug,Python 3,master
18775,ROPhoneNumberField does not support several Romanian phone number formats,closed,danniel,Bug,contrib.localflavor,master
18774,incorrect template code for django.contrib.auth.views.login,closed,nobody,Bug,Documentation,1.4
18772,force_unicode needs to go through deprecation policy,closed,nobody,Bug,Python 3,master
18771,One closing bracket to much here,closed,nobody,Bug,Documentation,1.4
18770,MemcachedStringEncodingError,closed,claudep,Bug,Core (Cache system),master
18769,"Despite selected language, Forms still rely on LANGUAGE_CODE to format datetime (demo included)",closed,nobody,Bug,Internationalization,1.4
18767,Admin's calendar for datetime fields doesn't show right values with russian and some other locales,closed,maxocub,Bug,contrib.admin,master
18765,tutorial01 missed step (poll save),closed,nobody,Bug,Documentation,1.4
