ID,Title,Created At,Closed At
1904,"%%px? doesn't work, shows info for %px, general cell magic problem",2012-06-11T06:36:41Z,2012-06-11T07:51:57Z
1903,Dead code from attempt at win32 interactivity,2012-06-11T04:26:44Z,
1901,"Windows: parallel test fails assert, leaves 14 python processes alive",2012-06-11T03:30:49Z,2012-06-24T23:49:01Z
1890,Docstrings for magics that use @magic_arguments are rendered wrong,2012-06-09T05:04:06Z,2012-06-12T04:14:19Z
1885,handle too old wx,2012-06-08T17:26:22Z,2012-06-25T01:54:00Z
1884,IPython.embed changes color on error,2012-06-08T10:32:38Z,2012-09-06T02:44:34Z
1874,"cython_magic uses importlib, which doesn't ship with py2.6",2012-06-07T06:08:46Z,2012-06-08T04:10:46Z
1860,IPython.utils.columnize sometime wrong...,2012-06-05T20:04:13Z,2012-06-10T19:22:49Z
1840,New JS completer should merge completions before display,2012-06-03T02:32:00Z,2012-06-08T03:12:44Z
1827,Sending tracebacks over ZMQ should protect against unicode failure,2012-06-01T09:46:15Z,2012-06-08T21:12:26Z
1824,Exception before prompting for password during ssh connection,2012-06-01T04:13:04Z,2013-10-06T19:45:12Z
1802,cythonmagic tests should be skipped if Cython not available,2012-05-31T10:07:10Z,2012-05-31T18:33:29Z
1801,Client.queue_status info gets confused by retried tasks,2012-05-31T09:18:03Z,
1799,Source file not found for magics,2012-05-31T05:35:38Z,2012-06-11T06:11:45Z
1789,:\n/*foo turns into :\n*(foo) in triple-quoted strings.,2012-05-30T11:55:18Z,2013-04-20T13:07:45Z
1781,Colons in notebook name causes notebook deletion without warning,2012-05-29T07:03:48Z,2012-06-06T23:24:05Z
1777,ipython crash on wrong encoding,2012-05-28T14:21:24Z,2012-05-31T00:55:56Z
1775,assert_in not present on Python 2.6,2012-05-28T10:37:26Z,2012-06-01T01:02:34Z
1774,Some magics seems broken,2012-05-28T10:00:43Z,2012-06-11T05:14:28Z
1772,notebook autocomplete fail when typing number,2012-05-28T04:54:18Z,2012-06-01T17:06:07Z
1767,Tab completion problems with cell magics,2012-05-27T21:58:22Z,2012-06-17T14:42:39Z
1766,Test failure in IPython.parallel,2012-05-26T09:20:33Z,2012-05-27T09:31:34Z
1756,test_pr doesn't work with setupegg.py develop --user,2012-05-22T21:51:13Z,
1738,IPython.embed_kernel issues,2012-05-15T05:24:30Z,2012-05-31T20:44:46Z
1734,execfile statement fails from the command line,2012-05-14T09:51:27Z,
1730,Warning from qtconsole when %autocall enabled,2012-05-13T21:05:08Z,2014-11-24T20:28:40Z
1723,scatter/gather fail with targets='all',2012-05-11T00:56:01Z,2012-05-11T01:17:51Z
1722,unicode exception when evaluating expression with non-ascii characters,2012-05-10T17:45:31Z,2012-05-10T18:17:42Z
1699,Test failure in IPython.parallel w/ Python 3,2012-05-04T11:08:28Z,
1696,notebook tooltip fail on function with number,2012-05-03T19:58:15Z,2012-05-06T08:42:05Z
1688,unicode exception when using %run with failing script,2012-05-02T16:49:37Z,2012-09-06T13:05:23Z
1683,Parallel controller failing with Pymongo 2.2,2012-05-02T10:18:31Z,2012-05-02T22:09:18Z
1679,List command doesn't work in ipdb debugger the first time,2012-05-01T22:13:40Z,2012-11-08T18:11:58Z
1678,ctrl-z clears cell output in notebook when pressed enough times,2012-05-01T00:26:04Z,2012-06-15T20:44:18Z
1677,middle-click paste broken in notebook,2012-04-30T20:58:11Z,2012-05-01T00:43:57Z
1667,Test failure in test_message_spec,2012-04-28T10:51:55Z,2012-04-28T19:45:39Z
1660,dreload can't handle renamed modules,2012-04-25T19:08:50Z,
1653,Test failure in IPython.zmq,2012-04-24T09:50:27Z,2012-04-27T19:40:41Z
1647,Aborted parallel tasks can't be resubmitted,2012-04-23T13:51:41Z,2012-05-31T21:30:54Z
1636,Test_deepreload breaks pylab irunner tests,2012-04-20T06:44:40Z,2012-04-23T02:36:56Z
1635,test_prun_quotes fails on Windows,2012-04-19T21:57:49Z,2012-06-20T20:53:11Z
1632,"Win32 shell interactivity apparently broke qtconsole ""cd"" magic",2012-04-19T17:41:13Z,2012-06-11T04:14:57Z
1628,error: QApplication already exists in TestKillRing,2012-04-18T23:10:14Z,2012-04-19T18:56:44Z
1622,deepreload fails on Python 3,2012-04-18T13:50:03Z,2012-04-18T20:04:32Z
1617,"""?"" help magic not applied to ""correct"" function",2012-04-17T09:02:03Z,
1593,Name embedded in notebook overrides filename,2012-04-14T10:13:30Z,2012-06-11T01:55:43Z
1591,Keying 'q' doesn't quit the interactive help in Wins7,2012-04-13T05:50:54Z,2013-08-21T19:17:02Z
1578,Audit notebook AJAX calls for proper error handling,2012-04-12T20:48:14Z,2014-01-26T21:52:40Z
1577,If a notebook loses its network connection WebSockets won't reconnect,2012-04-12T20:44:38Z,2012-06-10T23:33:26Z
1574,BUG: Ctrl+C crashes wx pylab kernel in qtconsole,2012-04-12T19:47:21Z,2012-04-14T00:38:42Z
1572,pyreadline version dependency not correctly checked,2012-04-11T22:16:54Z,2012-06-13T07:09:56Z
1564,calling .abort on AsyncMapResult  results in traceback,2012-04-09T22:55:32Z,2012-04-15T05:53:26Z
1561,Qtconsole - nonstandard \a and \b,2012-04-09T18:48:24Z,2012-04-14T03:30:00Z
1551,Notebook should be saved before printing,2012-04-04T11:57:06Z,2013-12-13T19:59:06Z
1549,autoreload extension crashes ipython,2012-04-04T11:22:56Z,2012-06-11T19:41:53Z
1545,trailing newline not preserved in splitline ipynb,2012-04-02T18:47:52Z,2012-04-15T00:20:50Z
1542,%save magic fails in clients without stdin if file already exists,2012-03-31T23:03:32Z,2012-06-13T07:18:55Z
1534,IPython and pytest,2012-03-30T10:15:41Z,
1532,qtconsole does not accept --gui switch,2012-03-28T06:14:45Z,2012-05-31T03:13:19Z
1520,kernel crash when showing tooltip (?),2012-03-23T17:42:48Z,2012-04-24T05:59:07Z
1518,Pretty printing exceptions is broken,2012-03-23T15:58:13Z,2012-03-26T20:47:31Z
1512,"`print stuff,` should avoid newline",2012-03-21T22:50:56Z,2012-04-26T00:45:31Z
1507,python3 notebook: TypeError: unorderable types,2012-03-16T21:19:07Z,2012-03-16T23:30:00Z
1503,Cursor is offset in notebook in Chrome 17 on Linux,2012-03-15T23:26:43Z,2012-06-11T02:16:08Z
1500,dreload doesn't seem to exclude numpy,2012-03-15T21:47:38Z,2012-04-25T18:03:53Z
1499,various pyflakes issues,2012-03-15T20:16:54Z,2012-04-14T09:33:30Z
1494,Untrusted Secure Websocket broken on latest chrome dev,2012-03-15T09:10:30Z,2012-04-02T13:19:50Z
1487,%notebook fails in qtconsole,2012-03-10T13:11:59Z,2012-04-15T00:33:15Z
1482,%history documentation out of date?,2012-03-09T15:26:38Z,2012-03-15T23:07:29Z
1479,test_extension failing in Windows,2012-03-08T21:56:55Z,2012-04-23T14:22:10Z
1470,SyntaxError on setup.py install with Python 3,2012-03-04T14:23:13Z,2012-04-18T20:08:56Z
1464,Strange behavior for backspace with lines ending with more than 4 spaces in notebook ,2012-03-02T05:03:02Z,2012-07-28T10:41:02Z
1461,User notification if notebook saving fails,2012-03-01T20:28:30Z,2012-06-13T07:23:00Z
1459,Can't connect to 2 HTTPS notebook servers on the same host,2012-03-01T16:19:40Z,2013-06-19T21:14:39Z
1456,ERROR: Internal Python error in the inspect module.,2012-02-29T23:49:46Z,2012-08-02T09:36:19Z
1442,cache-size issue in qtconsole,2012-02-28T07:44:24Z,2012-05-10T00:07:26Z
1439,Notebook not storing heading celltype information,2012-02-26T16:05:59Z,2012-02-28T23:14:51Z
1429,Switching from code to Markdown mode loses cursor position,2012-02-21T22:44:42Z,
1428,Failing test that prun does not clobber string escapes,2012-02-21T18:39:05Z,2012-06-11T20:42:50Z
1426,Qt console doesn't handle the `--gui` flag correctly.,2012-02-21T04:42:52Z,2012-06-11T02:05:04Z
1425,Ampersands can't be typed sometimes in notebook cells,2012-02-21T03:56:42Z,2012-07-07T21:23:50Z
1423,"ipython notebook issue with pywin32 (DLL load failed, invalid path)",2012-02-20T15:52:57Z,2014-06-17T04:49:07Z
1421,ipython32 %run -d breaks with NameError name 'execfile' is not defined,2012-02-19T22:01:51Z,2012-04-15T21:52:45Z
1412,Input parsing issue with %prun,2012-02-18T19:44:56Z,2012-02-27T21:20:51Z
1409,[qtconsole] forward delete bring completion into current line,2012-02-15T14:06:26Z,2012-06-12T18:00:21Z
1408,test_get_home_dir_3 failed on Mac OS X,2012-02-15T11:43:34Z,2012-02-21T15:21:14Z
1407,Qtconsole segfaults on OSX when displaying some pop-up function tooltips,2012-02-14T11:49:43Z,2012-02-15T13:22:10Z
1401,numpy arrays cannot be used with View.apply() in Python 3,2012-02-13T03:32:46Z,2012-03-25T06:49:20Z
1392,QTextCursor::setPosition: Position '16786' out of range,2012-02-09T04:03:28Z,2015-06-22T19:28:03Z
1381,'\\' for equation continuations require an extra '\' in markdown cells,2012-02-05T22:26:41Z,2013-05-13T15:22:42Z
1373,Last lines in long cells are hidden,2012-02-03T22:42:37Z,2013-06-19T21:17:40Z
1360,IPython notebook not starting on winXP,2012-01-31T21:33:08Z,2012-02-17T20:19:55Z
1359,[sympyprinting] MathJax can't render \root{m}{n},2012-01-31T20:20:15Z,2012-02-02T21:41:05Z
1356,quit and exit work inconsistently in 2-process terminal console,2012-01-30T23:55:27Z,2014-11-14T00:09:23Z
1349,`?` may generate hundreds of cell ,2012-01-30T15:07:59Z,2013-10-16T10:55:06Z
1345,notebook can't save unicode as script,2012-01-29T23:49:28Z,2012-02-08T23:14:49Z
1344,Ctrl + M + L does not toggle line numbering in htmlnotebook,2012-01-29T22:46:57Z,2012-02-02T21:41:04Z
1342,Unable to open a second instance of iPython,2012-01-29T19:37:13Z,
1339,Notebook printing broken,2012-01-29T03:59:26Z,2012-02-02T21:41:04Z
1337,"Tab in the notebook after `(` should not indent, only give a tooltip",2012-01-28T07:23:31Z,2012-02-02T21:41:04Z
1324,Hitting ctrl-c in win7 cmd-window ipython produces bizarre hybrid mode,2012-01-25T07:55:17Z,
1323,64-bit win7 qtconsole messes up unicode,2012-01-25T07:36:28Z,2013-08-16T22:17:48Z
1322,ctrl-c/ctrl-break hangs interactive python input from win7 64-bit qtconsole,2012-01-25T06:56:28Z,2016-12-27T12:09:24Z
1321,I/O doesn't work in windows qt-console when running shell command,2012-01-25T05:39:20Z,2016-07-25T22:46:02Z
1317,Very slow traceback construction from Cython extension,2012-01-24T21:50:07Z,2012-01-29T19:25:54Z
1313,Figure out MathJax 2 support,2012-01-23T22:49:52Z,2012-04-27T20:38:19Z
1308,ipython qtconsole  --ssh=server --existing ... hangs,2012-01-21T06:27:48Z,2012-11-08T18:29:20Z
1305,completion problem in long (wrapped) lines in qtconsole,2012-01-20T23:08:33Z,2014-11-14T00:08:31Z
1304,controller/server load can disrupt heartbeat,2012-01-20T22:49:42Z,2012-01-23T22:14:21Z
1302,Input parsing with %prun clobbers escapes,2012-01-20T20:01:39Z,2012-01-21T03:04:09Z
1298,Save ipython debugging session history (>= 0.11),2012-01-20T09:58:54Z,
1297,"""ipython -p sh"" is in documentation but doesn't work",2012-01-20T04:10:09Z,2012-06-25T19:05:46Z
1290,Cell-level cut & paste overwrites multiple cells,2012-01-19T02:39:37Z,2012-01-20T00:12:25Z
1286,ipython's reaction to ctrl-c when reverse-searching history,2012-01-18T10:55:33Z,2016-02-01T10:30:28Z
1282,CommandLineConfigLoader fails on e.g. --notebook-dir=bin,2012-01-17T18:54:37Z,
1281,"in Hub: registration_timeout must be an integer, but heartmonitor.period is CFloat",2012-01-17T16:17:12Z,2012-01-18T20:56:54Z
1273,Improving recursive Pdb,2012-01-15T20:06:13Z,
1271,colors magic not working in 'ipython console',2012-01-15T18:07:49Z,2015-01-12T00:37:19Z
1269,Another strange input handling error,2012-01-15T01:34:24Z,2012-01-18T06:22:52Z
1268,notebook %reset magic fails with StdinNotImplementedError,2012-01-14T17:39:41Z,2012-03-07T00:08:26Z
1260,heartbeat failure on long gil-holding operation,2012-01-13T02:16:37Z,2012-01-14T04:18:21Z
1258,Magic %paste error,2012-01-12T21:00:35Z,2012-06-28T01:51:25Z
1255,figure.show() raises an error with the inline backend,2012-01-11T18:30:00Z,2012-04-12T19:47:04Z
1254,typo in notebooklist.js breaks links,2012-01-11T08:14:57Z,2012-02-07T19:51:36Z
1252,IPython 0.12 Tracer breaks python pickling,2012-01-10T21:41:27Z,
1251,IPython-0.12 can't import map module on Python 3.1,2012-01-10T08:00:27Z,2012-01-21T01:40:46Z
1241,When our debugger class is used standalone `_oh` key errors are thrown,2012-01-06T17:40:32Z,2012-03-16T23:33:05Z
1240,sys.path missing `''` as first entry when kernel launched without interface,2012-01-06T13:01:03Z,2012-05-03T18:04:27Z
1237,Kernel status and logout button overlap,2012-01-05T18:54:21Z,2012-04-12T19:11:23Z
1235,After upgrading CodeMirror check the status of some bugs,2012-01-05T18:36:52Z,2012-01-24T03:30:44Z
1232,Dead kernel loop,2012-01-05T18:12:30Z,2012-01-17T18:50:46Z
1228,terminal console with pylab: Ctrl-C crashes kernel,2012-01-04T19:33:29Z,2015-01-12T00:37:19Z
1226,Windows GUI only (pythonw) bug for IPython on Python 3.x,2012-01-04T14:38:51Z,2012-05-05T11:34:49Z
1225,SyntaxError display broken in Python 3,2012-01-04T03:44:45Z,2012-01-13T00:11:10Z
1209,can't make %result work as in doc.,2011-12-25T12:13:15Z,2013-01-19T22:52:52Z
1205,notebook stores HTML escaped text in the file,2011-12-24T17:49:07Z,2012-01-31T20:52:11Z
1204,double newline from %loadpy in python notebook (at least on mac),2011-12-24T11:30:24Z,2011-12-24T21:18:07Z
1201,%env magic fails with Python 3.2,2011-12-23T12:39:49Z,2012-04-15T21:37:54Z
1200,IPython 0.12 Windows install fails on Vista,2011-12-23T12:24:02Z,2013-01-19T22:35:52Z
1198,Kernel Has Died error in Notebook,2011-12-22T20:29:45Z,2012-01-06T10:06:48Z
1197,Interactive shell trying to: from ... import history,2011-12-22T14:52:48Z,2011-12-28T18:33:53Z
1191,"profile/startup files not executed with ""notebook""",2011-12-21T01:37:14Z,2011-12-21T10:05:58Z
1186,payloadpage.py not used by qtconsole,2011-12-20T16:13:13Z,2011-12-25T22:14:10Z
1184,slow handling of keyboard input,2011-12-19T22:53:44Z,2014-01-29T03:56:31Z
1183,0.12 testsuite failures,2011-12-19T19:22:41Z,2012-06-24T18:43:34Z
1181,greedy completer bug in terminal console,2011-12-19T12:08:30Z,2014-01-29T19:07:20Z
1170,"double pylab greeting with c.InteractiveShellApp.pylab = ""tk"" in zmqconsole",2011-12-17T22:44:33Z,2011-12-18T02:39:29Z
1169,"Autorewrite not working for explicit forms (with , or /)",2011-12-17T22:04:31Z,
1157,Ctrl-C not working when GUI/pylab integration is active,2011-12-15T20:28:08Z,2011-12-15T22:09:53Z
1156,Notebooks downloaded as Python files require a header stating the encoding,2011-12-15T15:15:17Z,2011-12-15T22:44:49Z
1148,A lot of testerrors,2011-12-13T18:21:10Z,2011-12-13T20:09:17Z
1145,Online help utility broken in QtConsole,2011-12-12T23:14:55Z,2013-07-06T16:54:58Z
1136,The embedding machinery ignores user_ns,2011-12-09T21:29:12Z,2011-12-13T00:15:41Z
1134,"""select-all, kill"" leaves qtconsole in unusable state",2011-12-09T18:14:27Z,2011-12-14T04:23:33Z
1128,fix pylab StartMenu item,2011-12-08T21:54:22Z,2011-12-13T04:35:25Z
1123,%run fails when single-quoted filename contains escaped single quote,2011-12-08T01:15:11Z,
1119,Start menu shortcuts not created in Python 3,2011-12-07T21:44:07Z,2011-12-13T00:18:57Z
1117,quit() doesn't work in terminal,2011-12-07T21:30:57Z,2011-12-09T18:47:40Z
1107,Tab autocompletion can suggest invalid syntax,2011-12-06T11:49:15Z,2012-03-05T12:37:51Z
1103,%loadpy should cut out encoding declaration,2011-12-04T23:09:27Z,2011-12-15T23:24:08Z
1100,ipython3 traceback unicode issue from extensions,2011-12-04T15:38:01Z,2011-12-06T01:07:10Z
1095,Uncaught TypeError: Object has no method 'remove_and_cancell_tooltip',2011-12-04T07:48:32Z,2011-12-04T22:18:13Z
1088,QtConsole : can't copy from pager,2011-12-02T14:19:44Z,2011-12-07T22:21:10Z
1087,QtConsole xhtml/Svg export broken ?,2011-12-01T21:36:03Z,2011-12-06T06:50:06Z
1076,namespace changes broke `foo.*bar*?` syntax,2011-12-01T02:13:18Z,2011-12-01T19:03:13Z
1075,We're ignoring prompt customizations,2011-12-01T02:08:56Z,2011-12-01T22:47:51Z
1074,pprinting old-style class objects fails (TypeError: 'tuple' object is not callable),2011-11-30T22:41:45Z,2011-11-30T22:59:52Z
1071,Large html-notebooks hang on load on a slow machine,2011-11-30T15:01:10Z,2011-12-06T00:49:07Z
1067,Parallel test suite hangs on Python 3,2011-11-30T00:50:18Z,2011-12-06T05:27:41Z
1063,IPython.utils test error due to missing unicodedata module,2011-11-28T19:09:16Z,2011-11-30T22:20:46Z
1062,warning message in IPython.extensions test,2011-11-28T19:05:01Z,2012-05-31T18:28:53Z
1058,New bug: Notebook asks for confirmation to leave even saved pages.,2011-11-28T03:07:40Z,2011-11-28T21:01:59Z
1057,"Blocker: Qt console broken after ""all magics"" menu became dynamic",2011-11-27T23:44:30Z,2011-11-30T06:06:30Z
1055,"""All Magics"" display on Ubuntu ",2011-11-27T14:43:46Z,2011-11-27T20:22:38Z
1051,ipython3 set_next_input() failure,2011-11-27T07:21:34Z,2011-11-27T12:26:13Z
1043,pylab doesn't work in qtconsole,2011-11-25T11:08:36Z,2011-11-25T12:20:05Z
1031,<esc> on Firefox crash websocket,2011-11-23T07:21:23Z,2011-11-24T01:58:44Z
1024,autopx magic broken ,2011-11-21T20:38:48Z,2011-11-21T21:13:33Z
1022,Pylab banner shows up with first cell to execute,2011-11-21T00:32:32Z,2011-11-24T22:03:03Z
1021,Tab completion on paths,2011-11-20T22:03:28Z,
1018,Local mathjax breaks install,2011-11-20T09:11:55Z,2011-12-06T05:27:41Z
1010,emacs freezes when ipython-complete is called,2011-11-18T14:29:28Z,2011-11-24T23:59:30Z
1009,Windows: regression in cd magic handling of paths,2011-11-18T00:04:34Z,2011-11-20T21:59:48Z
993,`raw_input` redirection to foreign kernels is extremely brittle,2011-11-11T07:47:59Z,2011-12-06T01:40:32Z
992,Interrupting certain matplotlib operations leaves the inline backend 'wedged',2011-11-11T07:42:58Z,2011-11-20T08:48:20Z
988,Error using idlsave,2011-11-10T16:25:46Z,2011-11-11T01:59:17Z
986,Views created with c.direct_view() fail,2011-11-09T22:46:07Z,2011-11-10T03:20:12Z
978,ipython 0.11 buffers external command output till the cmd is done,2011-11-08T02:39:24Z,2011-11-11T08:00:34Z
972,Stdin gets broken with %run and ^D,2011-11-03T20:12:44Z,
971,bookmarks created in 0.11 are corrupt in 0.12,2011-11-03T18:43:32Z,2011-11-05T21:44:51Z
966,"dreload fails on Windows XP with iPython 0.11 ""Unexpected Error""",2011-11-02T19:13:53Z,2012-04-25T18:53:16Z
962,Don't require tornado in the tests,2011-11-01T19:33:23Z,2011-11-01T19:56:41Z
958,Can't use os X clipboard on with qtconsole,2011-11-01T12:27:12Z,2011-11-02T10:18:55Z
952,Need user-facing warning in the browser if websocket connection fails,2011-10-30T23:56:50Z,2011-11-11T04:16:43Z
949,Test suite must not require any manual interaction,2011-10-30T20:34:49Z,2011-11-02T19:28:01Z
947,qtconsole segfaults at startup,2011-10-30T10:26:29Z,2011-10-30T21:33:17Z
946,Multi-tab Close action should offer option to leave all kernels alone,2011-10-30T00:43:38Z,2011-11-02T19:49:13Z
939,ZMQShell always uses default profile,2011-10-28T19:36:15Z,2011-11-02T21:36:48Z
934,The latest ipython branch doesn't work in Chrome,2011-10-26T22:58:22Z,2011-10-30T23:11:44Z
922,ipython.el not compatible with GNU emacs built in python mode,2011-10-22T20:24:37Z,2015-01-14T21:15:26Z
918,IPython.frontend tests fail without tornado,2011-10-21T20:40:36Z,2011-11-10T03:49:42Z
917,documentation typos,2011-10-21T19:40:53Z,2011-10-21T21:11:13Z
915,OS X Lion Terminal.app line wrap problem,2011-10-21T09:17:08Z,2011-10-25T19:15:16Z
911,ipython crashes on startup if readline is missing,2011-10-20T19:17:20Z,2011-11-07T23:01:33Z
908,bad user config shouldn't crash IPython,2011-10-20T16:48:19Z,2011-10-29T04:14:02Z
907,Errors in custom completer functions can crash IPython,2011-10-20T15:27:13Z,2011-10-20T21:03:11Z
904,whos under pypy1.6,2011-10-20T05:23:41Z,2011-10-25T21:29:05Z
900,Tab key should insert 4 spaces in qt console,2011-10-19T03:41:18Z,2011-10-20T18:20:37Z
886,Notebook kernel crash when specifying --notebook-dir on commandline,2011-10-17T07:43:40Z,2011-10-25T04:08:05Z
885,`ws-hostname` alias not recognized by notebook,2011-10-17T02:41:11Z,2011-10-17T02:57:56Z
882,ipython freezes at start if IPYTHONDIR is on an NFS mount,2011-10-16T13:05:08Z,2011-11-30T06:53:06Z
879,How to handle Javascript output in the notebook,2011-10-15T02:30:04Z,2012-04-12T19:57:54Z
875,never build unicode error messages,2011-10-14T19:37:58Z,2012-03-05T12:40:15Z
871,Notebook crashes if a profile is used,2011-10-14T01:19:20Z,2011-10-14T01:52:28Z
869,Tab completion of `~/` shows no output post 0.10.x,2011-10-13T20:26:14Z,2011-10-26T18:06:31Z
867,doc: notebook password authentication howto,2011-10-13T16:09:48Z,2011-10-20T20:21:41Z
863,Graceful degradation when home directory not writable,2011-10-12T16:06:29Z,2011-10-12T16:47:27Z
858,Typing 'continue' makes ipython0.11 crash,2011-10-11T12:54:03Z,2011-10-11T13:01:23Z
853,ipython.el not working with emacs python-mode 6.0.3,2011-10-10T20:44:34Z,2015-01-14T21:12:54Z
852,Notebook should be saved before downloading,2011-10-10T19:53:28Z,2013-10-23T01:45:31Z
851,IPython shell swallows exceptions in certain circumstances,2011-10-10T16:46:43Z,2011-11-30T07:10:54Z
846,Autoreload extension doesn't work with Python 3.2,2011-10-08T22:25:26Z,2012-02-17T20:22:07Z
844,backgroundjobs related magic functions are all missing,2011-10-08T06:28:35Z,2015-09-15T15:54:42Z
833,Crash python with matplotlib and unequal length arrays,2011-10-01T22:22:56Z,2011-11-20T10:41:46Z
829,We should not insert new lines after all print statements in the notebook,2011-09-30T20:26:40Z,2011-10-14T19:41:09Z
825,keyboardinterrupt crashes gtk gui when gtk.set_interactive is not available,2011-09-29T22:04:47Z,2012-06-26T04:59:34Z
823,KnownFailure tests appearing as errors,2011-09-29T20:52:34Z,2012-02-21T04:00:06Z
822,Unicode bug in Itpl when expanding shell variables in syscalls with !,2011-09-29T18:35:05Z,2011-11-20T22:54:00Z
818,%run does not work with non-ascii characeters in path,2011-09-22T17:36:31Z,2011-10-20T21:13:36Z
812,Qt console crashes on Ubuntu 11.10,2011-09-21T01:50:28Z,2011-09-23T20:07:09Z
808,Ctrl+C during %reset confirm message crash Qtconsole,2011-09-20T17:39:07Z,2011-10-24T23:30:21Z
800,Timing scripts with run -t -N <N> fails on report output,2011-09-18T10:37:18Z,2011-10-11T18:57:57Z
797,Source introspection needs to be smarter in python 3.2,2011-09-16T20:23:44Z,2012-02-17T20:37:11Z
796,Windows 7 engine dies on create or resubmit of task,2011-09-15T13:40:29Z,2014-10-02T23:37:55Z
787,Keyboard selection of multiple lines in the notebook behaves inconsistently,2011-09-13T08:45:19Z,2011-11-24T21:37:48Z
786,from __future__ import unicode_literals does not work,2011-09-13T07:53:52Z,2011-09-13T22:07:41Z
785,Don't strip leading whitespace in repr() in notebook,2011-09-13T02:23:53Z,2011-09-13T04:12:45Z
777,"print(…, sep=…) raises SyntaxError",2011-09-08T09:14:17Z,2011-09-12T23:23:28Z
768,codepage handling of output from scripts and shellcommands are not handled properly by qtconsole,2011-09-06T18:35:46Z,2011-09-13T05:38:39Z
767,non-ascii in __doc__ string crashes qtconsole kernel when showing tooltip,2011-09-06T18:18:18Z,2011-09-06T21:06:22Z
761,Windows: test runner fails if repo path (e.g. home dir) contains spaces,2011-09-04T22:26:25Z,2011-10-08T04:46:17Z
760,Windows: test runner fails if repo path contains spaces,2011-09-04T22:17:52Z,2012-06-27T22:16:31Z
759,utils test (home dir expansion) failure on Git Bash in Windows XP,2011-09-04T21:17:20Z,
756,qtconsole Windows fails to print error message for '%run nonexistent_file',2011-09-02T23:34:21Z,2011-09-20T22:35:40Z
755,qtconsole ipython widget's execute_file fails if filename contains spaces or quotes,2011-09-02T23:08:20Z,2011-12-12T22:04:59Z
749,IPython.parallel test failure under Windows 7 and XP,2011-08-30T18:46:42Z,2011-10-17T23:18:13Z
740,Ctrl-Enter clears line in notebook,2011-08-27T12:23:49Z,2011-09-07T17:39:37Z
739,Tests fail if tornado not installed,2011-08-27T10:05:45Z,2011-09-09T22:25:07Z
728,ipcontroller crash with MPI,2011-08-24T23:00:15Z,2011-09-12T20:44:18Z
724,"crash - ipython qtconsole, %quickref",2011-08-23T22:10:31Z,2011-09-09T21:28:12Z
720,Crash report when importing easter egg,2011-08-22T14:23:11Z,2011-09-07T18:07:33Z
710,unwanted unicode passed to args,2011-08-19T13:37:59Z,2011-10-19T00:52:34Z
700,Some SVG images render incorrectly in htmlnotebook,2011-08-15T21:03:51Z,2011-12-11T01:00:13Z
698,"crash report ""TypeError: can only concatenate list (not ""unicode"") to list""",2011-08-13T09:01:54Z,2011-11-15T04:26:53Z
693,"""run -i"" no longer works after %reset in terminal",2011-08-11T16:21:05Z,2011-11-27T02:45:29Z
692,use of Tracer() when debugging works but gives error messages,2011-08-10T10:20:14Z,2011-10-18T22:49:36Z
690,debugger does not print error message by default in 0.11,2011-08-10T09:15:48Z,2011-10-18T19:05:04Z
681,pdb freezes inside qtconsole,2011-08-06T19:24:02Z,2011-11-15T04:34:16Z
680,Sqlite ProgrammingError exception when embedding shell in thread,2011-08-06T17:16:58Z,
678,Input prompt stripping broken with multiline data structures,2011-08-04T20:38:22Z,2013-06-19T14:51:06Z
676,IPython.embed() from ipython crashes twice on exit,2011-08-04T15:33:53Z,2012-03-16T23:33:05Z
673,raw_input appears to be round-robin for qtconsole,2011-08-03T20:40:35Z,2011-10-12T22:28:45Z
669,Do not accept an ipython_dir that's not writeable,2011-08-03T18:19:41Z,2011-08-23T20:16:09Z
667,qtconsole problem with default pylab profile,2011-08-03T14:28:11Z,2011-09-09T21:34:58Z
662,ipython test failures on Mac OS X Lion,2011-08-01T22:23:30Z,2011-10-14T19:44:49Z
661,ipythonrc referenced in magic command in 0.11,2011-08-01T20:16:28Z,2011-09-09T21:32:56Z
655,ipython with qtconsole crashes,2011-08-01T14:19:40Z,2011-09-09T21:28:12Z
650,Handle bad config files better,2011-08-01T06:31:44Z,2011-10-14T19:44:10Z
645,Standalone WX GUI support is broken,2011-07-30T13:44:09Z,2012-02-07T21:34:25Z
640,matplotlib macosx windows don't respond in qtconsole,2011-07-29T22:33:19Z,2011-10-14T17:56:25Z
636,debugger.py: pydb broken,2011-07-29T19:10:39Z,2011-10-25T00:50:57Z
633,Execution count & SyntaxError,2011-07-29T10:23:19Z,2011-12-05T23:58:11Z
625,Ctrl-C not clearing prompt in terminal (with EPD?),2011-07-26T12:00:17Z,2016-07-21T19:15:09Z
624,ipython intermittently segfaults when figure is closed (Mac OS X),2011-07-25T00:16:08Z,2011-10-14T17:52:51Z
621,"[qtconsole] on windows xp, cannot  PageUp more than once",2011-07-22T15:47:55Z,2011-07-22T18:03:32Z
617,[qtconsole] %hist doesn't show anything in qtconsole,2011-07-21T14:07:12Z,2011-09-14T19:35:56Z
597,UnicodeDecodeError: 'ascii' codec can't decode byte 0xc2,2011-07-19T21:33:06Z,2011-07-22T19:29:20Z
592,Bug in argument parsing for %run,2011-07-18T20:27:42Z,2011-11-30T21:13:49Z
586,? + plot() Command B0rks QTConsole Strangely,2011-07-16T20:05:04Z,2011-07-16T20:26:51Z
