subject,tag,file,lineno,CLOC,experience-based,statistics-based,manual analysis
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\exception.py,77,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\resultset.py,137,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\storage_uri.py,32,24,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\storage_uri.py,243,59,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\storage_uri.py,802,16,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\utils.py,237,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\utils.py,537,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\utils.py,640,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\utils.py,759,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\awslambda\layer1.py,31,24,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\beanstalk\layer1.py,32,38,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudformation\connection.py,32,34,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudformation\stack.py,6,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudformation\stack.py,367,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudfront\distribution.py,288,20,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudfront\identity.py,24,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudfront\invalidation.py,28,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudfront\invalidation.py,169,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudfront\__init__.py,38,33,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudhsm\layer1.py,31,31,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch\document.py,56,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch\domain.py,40,36,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch\layer1.py,36,28,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch\optionstatus.py,29,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch\optionstatus.py,138,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch\search.py,147,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch2\document.py,62,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch2\domain.py,38,33,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch2\layer1.py,31,40,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch2\optionstatus.py,28,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch2\optionstatus.py,123,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearch2\search.py,205,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudsearchdomain\layer1.py,29,15,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cloudtrail\layer1.py,31,36,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cognito\identity\layer1.py,31,32,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\cognito\sync\layer1.py,29,30,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\configservice\layer1.py,31,42,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\datapipeline\layer1.py,31,32,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\directconnect\layer1.py,31,32,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb\item.py,27,16,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb\layer1.py,34,37,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb\layer2.py,32,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb\layer2.py,143,29,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb\schema.py,25,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb\table.py,82,23,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb\types.py,163,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb\types.py,231,24,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb2\items.py,9,27,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb2\layer1.py,32,34,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb2\results.py,1,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb2\table.py,15,37,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\dynamodb2\table.py,1619,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\address.py,26,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\blockdevicemapping.py,90,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\ec2object.py,45,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\image.py,45,15,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\instance.py,157,27,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\instance.py,630,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\keypair.py,31,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\networkinterface.py,80,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\reservedinstance.py,26,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\securitygroup.py,30,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\snapshot.py,30,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\volume.py,32,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\autoscale\group.py,94,17,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\autoscale\policy.py,65,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\autoscale\tag.py,24,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\autoscale\__init__.py,80,44,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\cloudwatch\alarm.py,48,23,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\cloudwatch\metric.py,29,16,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\cloudwatch\__init__.py,64,25,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\elb\listener.py,27,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\elb\loadbalancer.py,72,30,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\elb\__init__.py,67,33,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2containerservice\layer1.py,31,31,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ecs\item.py,27,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ecs\item.py,95,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ecs\__init__.py,31,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\elasticache\layer1.py,29,37,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\elastictranscoder\layer1.py,29,33,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\connection.py,43,39,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,84,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,105,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,131,17,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,151,30,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,217,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,257,15,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,296,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,354,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,378,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\emrobject.py,419,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\file\bucket.py,30,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\file\key.py,30,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\fps\connection.py,103,34,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\glacier\job.py,31,24,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\glacier\layer1.py,35,25,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\glacier\vault.py,41,26,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\glacier\writer.py,205,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\gs\acl.py,55,11,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\gs\acl.py,226,16,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\gs\bucket.py,49,44,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\gs\key.py,34,27,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\gs\lifecycle.py,46,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\gs\resumable_upload_handler.py,54,22,0,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\kinesis\layer1.py,34,31,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\kms\layer1.py,33,51,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\logs\layer1.py,31,35,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\machinelearning\layer1.py,31,43,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\manage\cmdshell.py,38,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\manage\cmdshell.py,271,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\manage\server.py,128,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\manage\server.py,229,49,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\manage\task.py,35,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\manage\volume.py,35,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\manage\volume.py,78,39,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\order.py,36,16,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\server.py,60,59,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\connection.py,40,52,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\notification.py,35,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\question.py,379,11,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\response.py,33,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\response.py,180,11,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\response.py,355,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\response.py,540,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\response.py,650,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\response.py,729,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\opsworks\layer1.py,31,78,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\bootstrap.py,29,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\config.py,52,20,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\copybot.py,26,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\scriptbase.py,7,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\installers\__init__.py,25,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\installers\ubuntu\ebs.py,99,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\installers\ubuntu\installer.py,30,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\rds\dbinstance.py,30,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\rds\dbsecuritygroup.py,27,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\rds\parametergroup.py,22,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\rds\parametergroup.py,71,19,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\rds\__init__.py,74,42,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\roboto\awsqueryrequest.py,94,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\roboto\awsqueryrequest.py,156,33,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\roboto\awsqueryservice.py,16,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\roboto\param.py,25,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\roboto\param.py,70,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\connection.py,66,29,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\healthcheck.py,50,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\record.py,30,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\record.py,199,25,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,33,24,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\domains\layer1.py,31,30,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,85,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,56,11,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucketlogging.py,25,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,138,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,161,21,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\keyfile.py,32,17,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,128,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\resumable_download_handler.py,88,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,174,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,253,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,68,27,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\domain.py,30,19,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\item.py,24,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\blob.py,25,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\key.py,22,11,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\model.py,60,35,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,33,16,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,154,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,261,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,308,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,392,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,427,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,478,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,612,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,667,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\query.py,23,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\sequence.py,103,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,40,31,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,401,27,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,31,19,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,183,31,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\bs.py,30,17,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\result.py,27,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\service.py,32,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\servicedef.py,26,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ses\connection.py,34,27,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,32,33,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\bigmessage.py,30,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,32,29,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\message.py,76,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\message.py,179,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\queue.py,29,40,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\connection.py,37,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\credentials.py,30,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\support\layer1.py,31,34,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\swf\layer1.py,42,53,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\swf\layer1_decisions.py,6,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\swf\layer2.py,20,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\swf\layer2.py,47,11,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\swf\layer2.py,232,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\swf\layer2.py,280,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\vendored\six.py,155,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\vendored\six.py,436,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\vpc\vpc.py,28,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\vpc\vpc_peering_connection.py,94,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\vpc\__init__.py,75,61,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\db\test_lists.py,31,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\db\test_password.py,30,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\db\test_query.py,37,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\db\test_sequence.py,23,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\fps\test.py,21,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\beanstalk\test_wrapper.py,28,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\beanstalk\test_wrapper.py,90,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\beanstalk\test_wrapper.py,124,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\datapipeline\test_layer1.py,29,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb\test_layer1.py,36,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb\test_layer2.py,39,11,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,44,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_layer1.py,33,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\cloudwatch\test_connection.py,101,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,34,18,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\vpc\test_connection.py,33,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\elastictranscoder\test_layer1.py,33,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\testcase.py,36,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\test_basic.py,80,15,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\test_generation_conditionals.py,41,11,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\test_resumable_downloads.py,43,18,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\test_resumable_uploads.py,47,24,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\test_versioning.py,33,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\mws\test.py,31,13,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\redshift\test_layer1.py,32,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\route53\test_alias_resourcerecordsets.py,31,8,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\route53\test_health_check.py,30,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\route53\test_zone.py,33,14,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\mock_storage_service.py,59,18,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\mock_storage_service.py,225,19,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\mock_storage_service.py,406,46,1,0,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_bucket.py,46,17,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_connect_to_region.py,34,9,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_https_cert_validation.py,66,15,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_key.py,38,16,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_multidelete.py,37,16,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_multipart.py,46,12,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sns\test_sns_sqs_subscription.py,37,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sqs\test_connection.py,37,10,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\swf\test_layer1.py,53,21,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_connection.py,101,7,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\test_connection.py,229,12,0,0,0
