subject,tag,file,lineno,NOC,NOFF,NOO
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ec2\cloudwatch\alarm.py,60,40,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\connection.py,343,43,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\connection.py,548,43,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\emr\connection.py,552,91,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\fps\connection.py,64,25,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\fps\connection.py,69,25,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\fps\connection.py,216,38,1,11
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\fps\connection.py,218,24,1,9
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\glacier\layer2.py,96,56,1,9
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\glacier\vault.py,183,45,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\glacier\vault.py,430,45,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\gs\resumable_upload_handler.py,633,47,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\gs\resumable_upload_handler.py,644,56,1,11
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\order.py,60,47,1,11
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\order.py,85,50,1,11
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\order.py,92,52,1,11
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\order.py,99,66,1,11
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\order.py,106,49,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\order.py,193,26,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mashups\order.py,197,29,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\question.py,45,33,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\question.py,115,47,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\question.py,196,32,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\question.py,249,40,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\question.py,251,51,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\question.py,256,32,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mturk\question.py,363,33,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,75,26,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,93,40,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,152,24,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,154,25,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,159,25,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,171,24,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,173,25,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,178,25,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,190,24,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,191,25,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,192,25,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,197,25,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,210,21,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\connection.py,728,19,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\mws\response.py,417,48,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\launch_ami.py,166,29,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\pyami\launch_ami.py,167,26,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\roboto\awsqueryrequest.py,222,29,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\roboto\awsqueryrequest.py,367,28,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\connection.py,560,73,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\healthcheck.py,119,42,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\record.py,64,32,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\record.py,66,34,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,264,54,1,12
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,256,32,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,766,47,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,1499,47,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\model.py,67,27,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\model.py,84,30,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\vendored\six.py,123,42,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\vendored\six.py,597,23,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\cloudformation\test_connection.py,138,39,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\cloudformation\test_connection.py,156,43,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\datapipeline\test_layer1.py,116,65,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,481,29,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,489,29,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,532,37,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,570,35,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,588,35,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,606,35,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,623,35,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_highlevel.py,639,35,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\dynamodb2\test_layer1.py,200,46,1,9
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,87,25,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,93,25,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,95,43,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,107,29,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,109,47,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,115,29,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,116,47,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,138,25,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,140,43,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,157,25,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,171,25,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,189,25,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\ec2\elb\test_connection.py,191,51,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\elastictranscoder\test_layer1.py,78,26,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\test_basic.py,216,22,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\test_versioning.py,61,28,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\gs\test_versioning.py,76,28,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\mws\test.py,73,48,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\redshift\test_layer1.py,103,38,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_multidelete.py,131,35,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_multidelete.py,154,36,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_pool.py,77,32,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_pool.py,79,45,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_pool.py,90,45,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_pool.py,204,33,1,9
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_pool.py,223,60,1,11
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_pool.py,230,49,1,8
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\s3\test_versioning.py,110,22,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\sqs\test_connection.py,120,50,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\support\test_layer1.py,42,43,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\integration\support\test_layer1.py,47,47,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudfront\test_invalidation_list.py,36,56,1,9
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\cloudfront\test_invalidation_list.py,51,39,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,74,40,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,107,40,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,143,44,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,184,40,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,225,40,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,266,44,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,2377,43,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,2421,43,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,2492,43,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,2531,43,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,2890,43,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,2930,43,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,2985,43,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\dynamodb2\test_table.py,2986,45,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\ec2\elb\test_listener.py,92,38,1,5
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_concurrent.py,90,31,1,9
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\glacier\test_concurrent.py,113,31,1,9
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\mws\test_response.py,124,43,1,10
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\mws\test_response.py,126,18,1,4
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\mws\test_response.py,130,40,1,7
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\mws\test_response.py,139,31,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\mws\test_response.py,158,31,1,6
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\tests\unit\s3\test_website.py,38,34,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\setup.py,109,34,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\setup.py,211,41,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\setup.py,259,50,1,11
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\setupbase.py,107,54,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\setupbase.py,195,33,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\setupbase.py,305,16,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\setupbase.py,305,20,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\docs\autogen_config.py,20,27,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\docs\autogen_magics.py,21,49,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\compilerop.py,47,79,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\compilerop.py,132,39,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completer.py,120,48,1,11
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completer.py,257,22,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completer.py,433,22,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completer.py,664,50,1,12
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completer.py,722,55,1,10
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completer.py,741,43,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completer.py,1017,32,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completerlib.py,62,29,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completerlib.py,91,30,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completerlib.py,233,51,1,12
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completerlib.py,282,34,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completerlib.py,294,54,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completerlib.py,315,51,1,14
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completerlib.py,321,51,1,12
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\completerlib.py,349,52,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\display.py,70,28,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\events.py,38,28,1,4
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\history.py,275,46,1,12
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\interactiveshell.py,187,30,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\interactiveshell.py,762,33,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\interactiveshell.py,1252,47,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\interactiveshell.py,3266,20,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\latex_symbols.py,1300,36,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\logger.py,201,41,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\oinspect.py,550,36,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\prompts.py,247,42,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\prompts.py,248,41,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\pylabtools.py,62,37,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\pylabtools.py,197,69,1,11
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\pylabtools.py,202,18,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\pylabtools.py,203,24,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\shellapp.py,332,39,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\ultratb.py,831,25,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\magics\code.py,108,53,1,11
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\magics\code.py,337,34,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\magics\config.py,115,41,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\magics\execution.py,642,39,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\magics\history.py,262,21,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\magics\history.py,311,16,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\magics\namespace.py,411,37,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_alias.py,21,23,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,99,28,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,236,26,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,247,26,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,256,26,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,267,26,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,506,40,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,515,40,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,728,27,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_completer.py,729,27,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_display.py,93,35,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_history.py,75,39,1,11
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_history.py,81,35,1,11
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_inputsplitter.py,58,48,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_interactiveshell.py,803,21,1,4
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_magic.py,301,38,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_magic.py,303,38,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_magic.py,310,41,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_magic.py,312,41,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\core\tests\test_pylabtools.py,141,32,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\extensions\rmagic.py,232,51,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\extensions\sympyprinting.py,87,27,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\external\qt_loaders.py,271,30,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\lib\demo.py,282,44,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\lib\demo.py,283,42,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\lib\display.py,156,33,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\lib\tests\test_pretty.py,85,28,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\lib\tests\test_pretty.py,214,23,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\sphinxext\custom_doctests.py,137,38,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\sphinxext\ipython_directive.py,571,28,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\sphinxext\ipython_directive.py,936,44,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\terminal\tests\test_interactivshell.py,189,47,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\terminal\tests\test_interactivshell.py,227,47,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\iptest.py,150,32,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\iptest.py,153,59,1,10
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\iptest.py,251,46,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\iptest.py,258,47,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\iptestcontroller.py,247,51,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\iptestcontroller.py,301,21,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\iptestcontroller.py,302,57,1,10
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\iptestcontroller.py,422,23,1,4
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\tools.py,91,33,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\plugin\ipdoctest.py,413,40,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\plugin\ipdoctest.py,517,46,1,10
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\plugin\ipdoctest.py,536,30,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\testing\plugin\iptest.py,17,18,1,4
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\capture.py,111,42,1,9
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\coloransi.py,175,29,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\data.py,35,46,1,15
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\frame.py,56,28,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\frame.py,70,28,1,7
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\py3compat.py,123,50,1,10
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\py3compat.py,126,26,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\py3compat.py,169,35,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\py3compat.py,237,35,1,8
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\signatures.py,504,40,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,189,23,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,192,21,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,218,49,1,11
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,220,26,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,232,15,1,5
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,421,33,1,13
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,472,24,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,572,39,1,6
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\IPython\utils\text.py,729,28,1,6
