ID,Title,Created At,Closed At
963,Fixed a couple of bugs in archive retrieval for layer2 Glacier,2012-09-05T08:53:32Z,2012-09-05T14:08:34Z
958,Fixes UnicodeDecodeError raised when you upload binary files,2012-09-02T10:51:19Z,2012-09-02T15:30:22Z
955,Fixed some issues with multi-part upload.,2012-09-01T12:30:36Z,2012-09-01T15:11:24Z
951,"Can't create autoscale tags with a ""/"" in the value",2012-08-31T17:36:58Z,2012-08-31T17:40:36Z
881,InstanceStateChangeTypes are mis-parsed,2012-07-24T18:26:44Z,2012-07-26T17:50:27Z
848,Some updates to SWF exceptions/documentation,2012-07-02T18:17:24Z,2012-07-02T22:26:35Z
843,boto cloudformation : Fix ValidateTemplate typo,2012-06-28T15:01:56Z,2012-07-03T01:37:25Z
837,Generate S3 URLs doesn't work with IAM Roles,2012-06-22T22:35:11Z,2012-06-23T04:25:48Z
833,Add update capabilities to DBSnapshot & c.,2012-06-20T19:20:39Z,2012-11-27T08:46:50Z
830,"Using DynamoDB with IAM Roles gives ""403 Forbidden"" when trying to connect",2012-06-20T16:35:33Z,2012-06-21T18:47:24Z
821,Allow the HTTPResponse to be reread multiple times,2012-06-15T01:42:00Z,2012-06-18T20:55:16Z
807,Reset response to None when following a redirect.,2012-06-11T08:46:40Z,2012-06-11T19:06:42Z
788,Fix for #755; ELB parsing broken when listeners have applied policies,2012-05-29T18:31:13Z,2012-06-05T21:29:43Z
787,Fix connection leak with bucket.get_key() on certain failures.,2012-05-28T01:20:58Z,2012-05-31T01:22:37Z
776,S3Connection.get_canonical_user_id fails with AttributeError: 'ResultSet' object has no attribute 'ID',2012-05-23T00:39:41Z,2012-05-30T22:38:24Z
772,SES: Encode messages as UTF8 before base64 encoding,2012-05-21T13:28:40Z,2012-05-30T15:27:20Z
770,Fix infinite loop when listing a large (100+) number of tables in dynamodb,2012-05-19T23:15:06Z,2012-05-20T07:40:29Z
764,fix typo error in create_dhcp_options() method,2012-05-17T11:34:40Z,2012-05-17T12:00:23Z
744,DynamoDB: has_item() fails if range_key is a string,2012-05-10T18:36:44Z,2012-05-28T19:11:35Z
734,"NameError fix for log, and response.",2012-05-05T17:37:28Z,2012-05-10T18:48:51Z
732,Fix for issue #653 - SQS get_queue fails for IAM users with restricted access,2012-04-30T19:02:50Z,2012-05-10T17:51:21Z
731,bug fix for table generator in dynamodb.layer2,2012-04-30T15:39:33Z,2012-04-30T20:32:33Z
730,Fixing bug where distribution not being used as the connection object if...,2012-04-30T11:44:27Z,2012-05-10T15:46:46Z
720,Fix for Python2.5/httplib and hmac-v3-http signing issue.,2012-04-25T14:51:39Z,2012-04-30T17:46:28Z
717,Two bugs in DynamoDB,2012-04-24T16:11:41Z,2012-04-24T16:12:32Z
709,Fixes #708,2012-04-19T12:38:24Z,2012-04-20T16:43:23Z
708,CloudFormation Bug in Parsing Describe Stacks Response,2012-04-19T12:33:09Z,2012-04-20T16:43:21Z
707,Fix for boto/rds/parametergroup.py merge method for boolean value type,2012-04-18T20:41:53Z,2012-05-10T15:16:07Z
670,Fix tag parsing for network interface objects.,2012-03-29T08:21:48Z,2012-03-31T20:44:21Z
667,made log_uri parameter optional in run_jobflow(),2012-03-28T20:44:32Z,2012-03-29T13:28:39Z
665,route53 ResourceRecordSets; CREATE CNAME commit broken in version 2.3.0,2012-03-27T06:47:04Z,2012-03-27T11:53:02Z
662,Fix typo in XML for bucket location constraint.,2012-03-26T03:46:01Z,2012-03-26T12:06:41Z
656,Queries expect both primary key fields to be returned otherwise Item creation raises an exception,2012-03-21T17:38:20Z,2012-04-30T17:14:05Z
648,typo in boto/sqs/batchresults.py,2012-03-19T18:02:39Z,2012-03-20T17:39:13Z
647,Followup fix to issue 639.,2012-03-19T16:49:55Z,2012-03-20T20:25:44Z
645,Add unit test for multipart listing and initialize next_upload_id_marker...,2012-03-19T08:28:22Z,2012-03-21T03:12:20Z
642,KeyError for table.item_count and table.size_bytes after table creation,2012-03-17T03:11:47Z,2012-03-18T18:56:24Z
635,CloudWatch endpoint not supporting https,2012-03-13T20:12:11Z,2012-03-15T17:56:13Z
634,Bug: In 2.2.2 AutoScaling always launches instances with detailed monitoring,2012-03-12T17:30:21Z,2012-03-12T18:04:16Z
633,Bug: In 2.2.2 CloudWatch alarm delete & xml parsing issues,2012-03-12T17:22:45Z,
626,I was trying to use the s3.get_lifecycle_config() call and it didn't work... this fixes the issue I found,2012-03-09T01:43:32Z,2012-03-09T14:53:36Z
620,The BETWEEN condition is broken,2012-03-06T19:31:18Z,2012-03-06T19:37:41Z
619,ec2 run_instances doesn't populate tags on idempotent instances,2012-03-06T18:55:31Z,
617,Dimension names without specific values cause traceback,2012-03-05T22:54:15Z,2012-03-05T22:59:14Z
616,"dynamise exclusive start key argument for scan and query, ",2012-03-05T21:56:21Z,2012-03-12T18:53:24Z
615,restore Python 2.5.x compatibility,2012-03-05T21:36:41Z,2012-03-16T14:20:46Z
614,"boto/utils.py makes use of boto.provider, but doesn't import it",2012-03-05T19:43:10Z,2012-03-07T00:38:44Z
610,Missing prefixes in the multipart upload listings.,2012-03-02T06:29:51Z,2012-03-04T20:04:12Z
609,Set the initiated date in the multipart when parsing the XML.,2012-03-02T03:28:33Z,2012-03-04T20:03:28Z
608,"Fix bug, dynamize last evaluated key value in dyanmodb layer2 scan",2012-03-01T17:08:28Z,2012-03-04T20:02:39Z
596,Layer2 list_tables should handle paging of results automatically,2012-02-23T15:06:17Z,2012-02-23T15:40:52Z
593,"fix bug with max_results argument to Layer2.query, ",2012-02-22T19:31:53Z,2012-02-23T16:21:47Z
591,DynamoDB Table object not correctly updating when calling update_throughput,2012-02-22T06:19:07Z,2012-02-22T16:32:56Z
590,DynamoDB SerializationException/400 Error,2012-02-21T20:21:49Z,
587,dynamodb.item.Item: Providing range_key value in both range_key param and attrs dictionary leads to unexpected behaviour,2012-02-17T14:52:05Z,2012-03-18T18:26:27Z
584,get_path strips leading slashes from S3 key names,2012-02-15T16:24:31Z,
583,Fix GS resumable uploads test case to rewind pointer between tests.,2012-02-15T01:34:35Z,2012-02-15T03:12:27Z
582,Token problem with boto 2.2.1 and python 2.5,2012-02-14T21:08:19Z,2013-02-11T14:59:06Z
578,Remove test suite s3nomfa as it is now identical to the s3 suite.,2012-02-14T01:07:21Z,2012-02-14T04:45:46Z
577,Boto uses datetime.timedelta.total_seconds which is new in python 2.7,2012-02-13T21:50:14Z,2012-02-13T22:24:13Z
576,Numeric range keys with value of zero don't work.,2012-02-13T16:48:57Z,2012-02-13T16:55:42Z
568,Problem creating autoscaling ELB with alarms,2012-02-09T12:02:49Z,
567,Certain attribute names can cause issues,2012-02-09T02:25:26Z,2012-02-09T02:49:33Z
561,Security group issues in VPC,2012-02-06T19:32:11Z,2012-05-14T18:23:21Z
557,Null HealthCheckGracePeriod,2012-02-03T22:49:55Z,2012-02-06T20:14:07Z
551,DynamoDB query RangeKeyCondition parameter is wrong,2012-02-03T16:58:58Z,2012-02-03T17:40:38Z
550,TimeDelta.total_seconds() is available only in Python 2.7,2012-02-03T16:55:51Z,2012-02-03T21:45:25Z
549,The limit parameter is ignored in Layer2.query(),2012-02-03T16:17:48Z,2012-02-06T19:45:12Z
548,Paging of results from Layer2.query() not working,2012-02-03T16:15:32Z,2012-02-03T17:40:38Z
546,Autoscale LaunchConfiguration CreateTime cannot have whitespace in the XML format,2012-02-03T06:26:44Z,2012-02-03T13:50:14Z
545,S3 generate_url() with response headers regression,2012-02-02T17:55:42Z,2012-02-02T23:30:19Z
544,"""/"" character in signatures not being escaped properly",2012-02-02T14:17:29Z,2012-02-02T18:37:19Z
540,Debug print statement left in dynamodb/layer1.py,2012-02-01T18:43:32Z,2012-02-01T18:44:02Z
537,Consistency update for expected_value,2012-01-31T16:24:14Z,2012-02-01T19:59:08Z
530,Default endpoints cause Certification Validation to fail,2012-01-29T21:26:59Z,2012-01-29T21:32:53Z
525,check for subscribed services,2012-01-26T20:51:12Z,
520,S3 get_contents_as_string() returns empty string after InvalidRange error,2012-01-26T07:21:56Z,
477,XmlHandler's list/item markers should propagate to all child elements,2012-01-16T23:28:26Z,2012-01-17T01:29:50Z
475,Added some simple unit tests for multipart upload.,2012-01-13T03:46:58Z,2012-01-16T18:56:26Z
473,to_xml() always gets the first 1000 parts twice. Remove extra call.,2012-01-12T07:23:18Z,2012-01-16T18:56:25Z
459,fix issue with iterating over specific version of a key in issue #458,2012-01-04T19:57:44Z,2012-01-16T17:37:01Z
458,s3.Key.open_read() should read current with Key's version_id if any,2012-01-04T19:31:00Z,2013-07-11T23:18:04Z
454,Passing SecurityGroup objects to security_group_ids param of RunInstance fails,2012-01-02T18:48:07Z,2012-01-02T18:53:06Z
452,Cloudformation tweaks,2011-12-28T17:52:15Z,2011-12-28T18:10:31Z
449,S3 problem with eu-west-1,2011-12-24T11:29:09Z,2011-12-29T21:06:53Z
447,Allow paging of results in get_all_instance_status method,2011-12-22T19:32:08Z,2011-12-23T01:57:44Z
443,Accessing non-US S3 buckets causes S3ResponseError,2011-12-21T14:46:02Z,2013-05-30T02:59:49Z
438,mturk.connection.create_qualification_type() had an incorrect assert.,2011-12-16T17:31:24Z,2012-01-17T01:33:00Z
422,buckey.py has a typo in copy_key function,2011-12-02T14:20:53Z,2011-12-02T14:33:38Z
418,typo in boto.s3.deletemarker.DeleteMarker class,2011-12-01T13:00:14Z,2011-12-01T13:07:39Z
416,Multipart API - List Parts max_parts param is incorrect,2011-11-30T13:38:58Z,2011-11-30T13:49:37Z
413,[patch] - Problems with MultiAZ/AutoMinorVersionUpgrade set to False,2011-11-19T11:08:29Z,2012-01-11T13:24:10Z
410,Fixed delete_listener on a load balancer object,2011-11-17T11:55:01Z,2011-11-18T13:30:39Z
407,fix boto issue #403,2011-11-15T23:05:36Z,2011-11-18T13:24:16Z
405,Security Group Egress fixes for VPCs,2011-11-14T20:41:08Z,2011-11-18T13:11:03Z
404,authorize_security_group_egress broken,2011-11-14T18:14:32Z,2011-11-18T13:26:11Z
403,create_parameter_group fails,2011-11-12T22:27:57Z,2011-11-18T13:23:14Z
401,"Explicitly connecting to an AutoScale region is broken without ""[Boto]"" in ~/.boto",2011-11-12T20:58:16Z,2011-11-18T12:45:18Z
400,"""params['RetryDelay'] = retry_delay"" should be  ""params['RetryDelayInSeconds'] = retry_delay""",2011-11-12T02:11:42Z,2011-11-18T12:35:07Z
393,AutoScaleConnection constructor sets debug param to None rather than 0,2011-11-08T21:38:49Z,2012-01-31T19:01:51Z
381,MTurk uses HTTP connection by default,2011-10-26T18:24:24Z,2011-10-26T18:26:31Z
372,Can't go from REDUCED_REDUNDANCY to STANDARD,2011-10-19T00:11:49Z,2011-10-25T12:40:33Z
369,UnboundLocalError: local variable 'sdb' referenced before assignment,2011-10-14T16:17:27Z,2011-10-14T18:29:28Z
348,Docstring typo in subscribe method.,2011-09-22T11:00:14Z,2011-09-22T11:00:58Z
345,Dimension object unable to support two values on same dimension,2011-09-20T16:25:08Z,2011-10-04T20:32:07Z
344,ELB tutorial is out-of-date wrt regions,2011-09-19T13:32:35Z,2011-09-19T13:33:05Z
340,Parameter order to authorize_security_group were changed,2011-09-15T18:07:03Z,2011-09-15T18:13:32Z
337,"create_placement_group returns a boolean, not a PlacementGroup",2011-09-09T13:37:47Z,2011-09-13T23:22:11Z
334,Cloudfront Distribution.update() disables CF logging,2011-09-08T20:17:12Z,
333,"Security groups don't allow ""0"" as a port",2011-09-08T18:50:59Z,2011-09-08T18:51:17Z
324,Fix filters to work with `get_all_vpcs`,2011-09-07T17:26:01Z,2011-09-07T21:31:42Z
323,fps.connection.get_token_by_caller_reference returns 400 Bad Request for valid caller reference,2011-09-07T16:38:31Z,2011-10-25T12:04:12Z
321,Add Python2.5 support for ELB and Cloudwatch,2011-09-05T17:41:14Z,2011-09-06T02:34:11Z
319,typo in snapshot comments,2011-08-31T18:17:15Z,2011-08-31T23:11:28Z
316,cloudwatch and elb's use of enumerate() breaks python 2.5 compatibility,2011-08-27T02:36:09Z,2011-09-06T02:36:04Z
315,AttributeError: 'S3Origin' object has no attribute 'replace',2011-08-26T12:59:17Z,2011-08-26T13:21:45Z
314,Handle occasional lack of milliseconds in DescribeLaunchConfigurations response,2011-08-26T06:42:56Z,2011-08-26T06:46:48Z
312,SecurityGroup doesn't correctly handle vpcId element,2011-08-24T21:39:00Z,2011-08-24T21:41:03Z
311,"connection.py uses with statement, which breaks in Python 2.5",2011-08-24T19:20:54Z,2011-08-24T19:22:12Z
310,Filters borked in VPC module,2011-08-24T16:06:18Z,2011-08-24T16:11:41Z
309,Error from aws: boolean must follow xsd1.1 definition,2011-08-23T17:00:32Z,2011-08-23T18:24:49Z
306,"get_all_instances() doesn't retrieve instances with a tag ""foo_bar""",2011-08-18T18:57:05Z,2011-08-21T13:54:31Z
297,Fix create_scheduled_group_action to support setting to 0. ,2011-08-10T22:33:39Z,2011-08-11T00:29:52Z
295,Allow kwparams to be passed to RDS connect_to_region,2011-08-08T14:10:23Z,2011-08-08T14:11:17Z
294,AttributeError: DistributionConfig instance has no attribute 'origin_access_identity',2011-08-07T17:21:53Z,2011-08-30T15:58:42Z
293,Bug with simplejson,2011-08-05T19:08:57Z,2011-08-05T19:26:27Z
291,get_instance_attribute not handling all attributes,2011-08-05T13:15:42Z,2011-08-05T13:16:47Z
283,"enable_availability_zones(), disable_availability_zones() bug",2011-07-28T13:21:58Z,2013-07-11T22:45:16Z
282,Make sure roboto-based CLI tools exit with 1 when an error occurs,2011-07-28T13:09:36Z,2011-07-28T13:09:51Z
275,OpenStack Terminate Instances,2011-07-25T06:19:03Z,2011-07-25T13:08:15Z
274,RDS Region address issue,2011-07-25T04:01:16Z,2011-07-25T12:57:01Z
259,FPS settle request uses improper post parameters,2011-07-15T00:16:14Z,2011-07-22T19:17:48Z
200,get_all_load_balancers no longer works after stickiness policy is set,2011-05-17T06:54:16Z,
195,SESConnection.send_raw_email incorrectly requires source argument,2011-05-13T05:01:39Z,2011-07-24T15:09:23Z
184,Some AutoScaling fixes using ScalingPolicy/MetricAlarm,2011-05-05T11:30:11Z,2011-10-25T12:47:10Z
180,Autoscale trigger support removed from latest?,2011-05-04T01:30:26Z,2013-07-11T22:31:15Z
175,Option flags are broken in StreamingStep with Hadoop 0.20,2011-04-26T20:20:08Z,2013-07-11T22:28:46Z
138,Setting root object for a cloudfront distribution breaks,2011-03-10T11:48:20Z,2013-09-14T00:02:22Z
82,"Key's beginning with a ""/"" cause S3Response Error. Probably should be validated earlier.",2011-01-26T23:50:38Z,
37,Error calling ELBConnection.describe_instance_health,2010-11-19T23:12:14Z,2013-07-11T22:17:43Z
