subject,file,lineno,NOC,PAR,NOO,experience-based,statistics-based,tuning machine
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\calendar\calendar.py,1257,37,1,8,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\calendar\calendar.py,1677,34,1,5,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\calendar\calendar.py,1764,23,1,3,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\calendar\contacts.py,15,25,4,1,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\base_partner_merge.py,320,72,1,7,1,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,101,58,2,14,1,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,188,30,5,1,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,191,30,5,1,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,236,102,4,12,1,1,1
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,237,20,4,1,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,238,50,4,6,1,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,239,95,4,10,1,1,1
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,240,92,4,11,1,1,1
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,241,45,0,6,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\crm\crm_lead.py,477,9,1,1,0,0,0
